v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_std,income_median,female_pct,male_pct,public_sector_pct,nivel_ed_mean,nivel_ed_std,age_mean,age_std,age_median,x,y,community
14225,Emp. Informaciónes,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.640135, 0.171438, 0.381065, 1.0)",#B24745,#cccccc,68264.37,68264.37,8.52,0.67,8.59,66.08,33.92,54.45,6.3,1.84,38.29,13.04,36.5,-59.127723693847656,-86.09185791015625,C01
14226,Recepcionistas (general),4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.640135, 0.171438, 0.381065, 1.0)",#B24745,#cccccc,229280.67,229280.67,8.92,0.64,8.65,71.06,28.94,28.37,5.67,2.17,41.53,16.05,39.0,124.98548126220705,-320.8164367675781,C03
14227,Encuestadores y entrevistadores,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.640135, 0.171438, 0.381065, 1.0)",#B24745,#cccccc,17312.54,17312.54,8.62,0.43,8.61,87.4,12.6,59.51,4.68,2.29,44.42,7.27,36.0,-609.9894409179688,665.8263549804688,C18
14229,Emp. Serv. Información,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.640135, 0.171438, 0.381065, 1.0)",#B24745,#cccccc,3322.55,3322.55,8.46,0.12,8.46,100.0,0.0,56.79,7.02,1.85,36.7,10.33,35.0,-726.4014282226562,287.4844665527344,C05
14300,Emp. Contables y materiales,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14310,Aux. contables y financieros,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14311,Emp. Contabilidad,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,287399.03,287399.03,8.61,0.88,8.7,71.33,28.67,23.89,5.64,1.96,50.16,18.99,45.5,204.15304565429688,-321.87164306640625,C03
14312,Emp. Serv. Estadísticos,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,9029.83,9029.83,8.65,0.53,8.83,55.5,44.5,41.09,6.57,1.98,56.61,20.35,61.5,-550.5805053710938,224.76898193359372,C11
14313,Emp. Nóminas,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,49533.39,49533.39,8.45,0.84,8.99,70.12,29.88,52.05,7.27,1.79,51.11,14.3,51.5,-91.539306640625,70.04011535644531,C01
14320,Emp. Registro materiales,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14321,Emp. Ctrl. Abastecimiento,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,114463.25,114463.25,9.03,0.58,9.08,32.93,67.07,22.55,5.6,1.96,40.57,14.32,40.0,67.51704406738281,-304.5046691894531,C03
14322,Emp. Apoyo producción,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,6583.02,6583.02,8.22,0.21,8.52,77.41,22.59,0.0,4.97,0.17,37.92,16.66,27.0,432.5293884277344,261.8683776855469,C19
14323,Emp. Serv. Transporte,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.652369, 0.176421, 0.375586, 1.0)",#B24745,#cccccc,72307.07,72307.07,8.9,1.11,8.67,19.24,80.76,14.42,5.94,1.91,43.68,16.93,47.0,475.3107299804688,-110.60643768310548,C19
14400,Pers. Administrativo,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.66454, 0.181539, 0.369846, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14410,Pers. Administrativo n/c,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14411,Emp. bibliotecas,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,9994.9,9994.9,7.71,1.63,8.66,57.17,42.83,76.54,5.01,0.88,35.38,15.93,38.0,-566.375,11.635156631469728,C22
14412,Emp. Serv. Correos,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,67250.57,67250.57,8.55,0.71,8.22,34.37,65.63,37.91,4.7,2.41,45.23,21.08,52.0,460.5144653320313,-555.50439453125,C08
14413,"Cod. datos, correctores de pruebas de imprenta y afines",4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,0.0,,,,,,,,,,,,,,,
14414,Escribientes públicos,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,2921.82,2921.82,,,,100.0,0.0,100.0,,,,,,-771.3521118164062,222.7384033203125,C11
14415,Emp. archivos,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,24058.34,24058.34,9.15,0.49,9.23,54.24,45.76,54.07,6.39,2.52,43.57,19.33,39.5,-135.847900390625,34.21084976196289,C01
14416,Emp. Serv. De personal,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,59290.43,59290.43,8.76,0.66,8.99,56.05,43.95,55.63,6.61,1.76,40.16,10.7,38.0,-77.76587677001953,-143.5238800048828,C03
14419,Apoyo administrativo,4. Trabajadores administrativos,1. Trabajadores  no manuales,"(0.670599, 0.184153, 0.366879, 1.0)",#B24745,#cccccc,30871.47,30871.47,8.99,0.88,8.7,55.0,45.0,40.03,6.42,1.63,40.74,16.06,30.0,-215.2042236328125,-3.95182728767395,C01
15000,Trab. servicios y vendedores de comercios y mercados,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.758422, 0.229097, 0.315266, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15100,Trab. Serv. Personales,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.775059, 0.239667, 0.303526, 1.0)",#79AF97,#f1f22e,7405.0,7405.0,8.4,0.39,8.13,91.11,8.89,32.21,5.49,2.02,33.58,11.04,34.0,-540.8816528320312,-350.2543640136719,C26
15110,Serv. Pasajeros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.775059, 0.239667, 0.303526, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15111,Aux. serv. abordo,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.775059, 0.239667, 0.303526, 1.0)",#79AF97,#f1f22e,51910.38,51910.38,7.88,0.0,7.88,81.18,18.82,0.0,9.0,0.0,57.0,0.0,57.0,535.9442749023438,-700.813720703125,C20
15112,Cobradores transporte público,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.775059, 0.239667, 0.303526, 1.0)",#79AF97,#f1f22e,1097.0,1097.0,8.48,0.2,8.52,0.0,100.0,85.14,5.35,2.31,64.27,21.1,47.0,808.0439453125,-28.229347229003903,C19
15113,Guías de turismo,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.775059, 0.239667, 0.303526, 1.0)",#79AF97,#f1f22e,8392.47,8392.47,8.69,0.83,8.66,64.64,35.36,34.63,6.89,1.84,45.53,13.48,41.0,-479.0342102050781,-55.19001388549805,C22
15120,Cocineros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,487114.11,487114.11,8.33,0.91,8.29,66.74,33.26,15.75,4.13,1.78,46.6,17.96,42.0,653.5730590820312,-938.3023681640624,C08
15130,Camareros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,1132.0,1132.0,,,,100.0,0.0,0.0,5.28,1.48,33.14,2.47,33.5,-516.9351196289062,-491.8740234375,C26
15131,Camarero mesas,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,295386.13,295386.13,8.19,1.06,8.23,56.22,43.78,2.97,5.23,1.76,31.19,10.55,27.0,760.6092529296875,-885.0442504882812,C08
15132,Camarer barra,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,45087.2,45087.2,7.57,0.74,7.82,15.95,84.05,0.69,5.25,1.52,22.38,5.3,21.0,648.5658569335938,-751.563232421875,C08
15140,"Peluqueros, especialistas en tratamientos de belleza y afines",5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15141,Peluqueros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,205272.52,205272.52,8.31,0.88,8.22,80.07,19.93,1.13,4.24,1.32,43.65,15.46,40.0,298.6183166503906,-50.12575912475586,C03
15142,Esp. Trat belleza,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,117126.15,117126.15,8.18,0.75,8.2,100.0,0.0,0.0,4.94,1.65,50.72,16.27,49.5,263.9233093261719,-65.55128479003906,C03
15150,Sup. Mantenimiento y limpieza,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15151,Sup. Mantenimiento y limpieza hoteles y establecimientos,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,24164.48,24164.48,8.32,0.63,8.52,44.71,55.29,75.16,3.74,1.27,63.15,17.7,51.0,-336.5606994628906,-219.9618988037109,C13
15152,Ecónomos y mayordomos domésticos,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,16374.0,16374.0,8.83,0.61,8.5,77.93,22.07,34.57,4.41,2.06,60.32,16.66,62.0,-510.5909729003906,-398.7479248046875,C13
15153,Conserjes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.780517, 0.243327, 0.299523, 1.0)",#79AF97,#f1f22e,409112.89,409112.89,8.81,0.67,8.84,29.54,70.46,50.78,4.21,1.78,48.57,14.42,53.0,199.17552185058597,-818.8495483398438,C04
15160,Trab serv. Personales,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15161,"Astrólogos, adivinadores y afines",5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,2588.0,2588.0,8.39,0.29,8.27,6.22,93.78,0.0,4.55,0.79,51.08,11.49,55.0,-593.5732421875,-31.92171287536621,C29
15162,Acompañantes y ayudantes de cámara,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,4706.76,4706.76,8.25,0.1,8.36,76.19,23.81,0.0,3.14,0.34,72.14,0.34,72.5,-734.0859985351562,-319.5484619140625,C13
15163,Pers. pompas fúnebres y embalsamadores,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,9430.0,9430.0,8.98,0.79,8.51,31.16,68.84,40.94,4.9,1.84,38.69,19.96,41.5,-465.46624755859375,145.20458984375,C01
15164,Cuid. de animales,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,23663.48,23663.48,7.6,0.72,7.78,69.37,30.63,2.17,4.31,1.64,35.6,14.37,38.0,-387.0913391113281,-58.30826568603516,C29
15165,Inst. autoescuela,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15169,Trab. Serv. personales no clasificados bajo otros epígrafes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.785929, 0.247056, 0.295477, 1.0)",#79AF97,#f1f22e,11000.0,11000.0,7.82,0.65,7.6,71.07,28.93,7.09,4.58,1.22,29.87,10.19,24.0,-476.7931213378906,-11.26628303527832,C22
15200,Vendedores,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15210,Vend. callejeros y de puestos de mercado,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15211,Vend. quioscos y de puestos de mercado,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,92660.37,92660.37,7.78,1.07,7.93,64.71,35.29,0.0,3.41,1.5,42.27,16.53,44.5,651.1959838867188,-486.366943359375,C20
15212,Vend. Ambulantes comida,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,69816.21,69816.21,7.54,0.88,7.7,61.4,38.6,0.0,3.66,1.79,35.96,17.03,42.0,681.455078125,-691.1090698242188,C08
15220,Comerciantes y vendedores de tiendas y almacenes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15221,Comerciantes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,1290652.75,1290652.75,8.5,0.85,8.52,59.49,40.51,0.58,4.56,1.71,48.29,15.48,49.0,926.71337890625,-762.8773803710938,C08
15222,Supv. Tiendas y almacenes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,145383.71,145383.71,8.87,0.8,9.11,57.14,42.86,2.52,5.93,1.6,40.48,18.27,40.0,661.5384521484375,-622.97705078125,C08
15223,Vendedores,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.791293, 0.250856, 0.29139, 1.0)",#79AF97,#f1f22e,1796441.95,1796441.95,8.23,0.88,8.24,65.6,34.4,0.52,4.97,1.76,37.06,16.81,32.0,951.9396362304688,-843.8529052734375,C08
15230,Cajeros y expendedores de billetes,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,300870.88,300870.88,8.35,0.97,8.44,63.75,36.25,3.23,5.05,1.56,34.58,13.99,31.0,843.7078247070312,-717.1566162109375,C08
15240,Vendedores n/c,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,9426.0,9426.0,6.82,1.36,6.91,100.0,0.0,0.0,3.69,1.49,31.28,9.6,35.0,404.5469665527344,-512.5264282226562,C12
15241,"Modelos de moda, arte y publicidad",5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,4427.58,4427.58,7.6,0.0,7.6,100.0,0.0,0.0,6.33,1.49,26.34,2.98,26.0,-650.5211181640625,283.9983825683594,C11
15242,Dem. tiendas,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,36696.52,36696.52,8.84,0.82,8.72,31.6,68.4,0.0,4.85,1.67,37.08,13.71,33.5,225.1936492919922,-467.2559814453125,C03
15243,Vend. puerta a puerta,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,90702.34,90702.34,7.89,1.13,7.82,79.72,20.28,0.0,5.15,2.16,42.45,13.31,43.5,493.2203063964844,-425.1922607421875,C20
15244,Vend. Telefónicos,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,42779.95,42779.95,8.18,0.49,8.29,65.7,34.3,0.0,5.32,0.84,27.34,2.69,27.0,291.7239685058594,-80.39347076416016,C20
15245,Exp. Gasolineras,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,55739.23,55739.23,8.77,0.49,8.78,37.35,62.65,4.82,4.79,1.27,33.12,12.19,32.0,815.5630493164062,-145.23379516601562,C20
15246,Vend. comidas al mostrador,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,36988.07,36988.07,8.34,0.64,8.39,60.29,39.71,5.86,4.55,2.22,45.45,18.37,47.0,651.4113159179688,-722.3225708007812,C08
15249,Vendedoren/c,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.796607, 0.254728, 0.287264, 1.0)",#79AF97,#f1f22e,1601.0,1601.0,6.88,0.58,6.55,0.0,100.0,0.0,3.0,0.0,39.95,20.28,35.0,-623.1498413085938,499.5597534179688,C16
15300,Trab. Cuidados personales,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.801871, 0.258674, 0.283099, 1.0)",#79AF97,#f1f22e,386.0,386.0,8.15,0.0,8.15,100.0,0.0,0.0,1.0,0.0,39.0,0.0,39.0,-972.7145385742188,-147.73004150390625,C06
15310,Cuid. niños y auxiliares de maestros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15311,Cuid. de niños,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,655060.57,655060.57,7.7,0.91,7.75,95.95,4.05,2.67,4.07,1.68,36.23,17.37,31.0,627.9111938476562,-1117.25927734375,C03
15312,Aux. de maestros,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,85604.42,85604.42,8.65,0.7,8.42,73.65,26.35,62.2,5.85,1.97,44.1,18.91,42.0,47.242950439453125,-769.8297119140625,C04
15320,Trab. Cuid. Personales en servicios de salud,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,907.0,907.0,,,,100.0,0.0,48.84,4.49,0.5,69.81,8.0,70.0,-987.2455444335938,-130.61265563964844,C06
15321,Trab. Cuid. Pers. instituciones,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,117648.09,117648.09,8.33,0.61,8.31,86.89,13.11,19.8,3.87,1.65,46.57,16.96,44.0,71.09468078613281,-526.8975219726562,C03
15322,Trab. Cuid. personales,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,519221.25,519221.25,8.14,0.97,8.16,93.84,6.16,1.09,4.0,1.56,48.24,14.88,50.0,593.964599609375,-1082.89453125,C03
15329,Trab. Cuid. Pers servicios de salud n/c,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.807082, 0.262692, 0.278898, 1.0)",#79AF97,#f1f22e,3082.0,3082.0,8.62,0.55,8.54,53.57,46.43,46.43,4.71,1.25,35.94,22.25,25.0,-684.7352905273438,-146.2220916748047,C06
15400,Serv. Protección,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15410,Serv. Protección,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,0.0,,,,,,,,,,,,,,,
15411,Bomberos,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,12098.0,12098.0,9.23,0.87,8.83,4.43,95.57,86.11,4.81,1.03,32.53,10.09,28.0,-327.8930053710937,-97.42022705078124,C17
15412,Policías,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,295320.44,295320.44,8.86,0.9,9.0,28.1,71.9,99.51,5.44,1.65,40.28,15.43,37.0,-101.69204711914062,-510.5608215332031,C17
15413,Guar. de prisión,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,34320.9,34320.9,8.84,0.6,8.91,17.01,82.99,100.0,4.49,1.15,37.94,11.01,34.5,-118.0571517944336,-134.2538299560547,C17
15414,Guardias de protección,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.817341, 0.270954, 0.27039, 1.0)",#79AF97,#f1f22e,293494.15,293494.15,8.69,0.78,8.74,7.79,92.21,23.6,4.23,1.55,42.1,15.59,44.0,406.3358459472656,-449.8369140625,C03
15419,Serv. Protección n/c,5. Trabajadores de servicios y ventas,2. Trabajadores de servicios y ventas,"(0.822386, 0.275197, 0.266085, 1.0)",#79AF97,#f1f22e,33797.15,33797.15,8.53,0.78,8.58,18.1,81.9,91.01,5.71,1.35,37.98,11.32,37.5,4.57880973815918,15.36174201965332,C01
16000,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.890341, 0.347957, 0.198286, 1.0)",#6A6599,#17becf,0.0,,,,,,,,,,,,,,,
16100,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,10316.88,10316.88,8.41,0.75,9.21,0.0,100.0,14.21,5.13,2.23,45.94,15.72,45.0,-172.1218719482422,-734.6309814453125,C10
16110,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,12010.0,12010.0,8.22,0.23,8.22,43.8,56.2,10.48,2.74,2.11,65.74,10.32,67.0,-207.14016723632807,-525.3748168945312,C10
16111,Agricultores y trabajadores calificados de cultivos extensivos,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,107773.61,107773.61,8.31,0.73,8.06,25.25,74.75,7.88,3.37,1.1,50.38,19.98,53.5,313.6930236816406,-527.6599731445312,C10
16112,Agricultores y trabajadores calificados de plantaciones de árboles y arbustos,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,27247.08,27247.08,7.72,0.8,7.9,38.43,61.57,3.12,3.31,1.46,55.66,18.57,65.5,176.62503051757812,-474.0282897949219,C10
16113,"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,104039.5,104039.5,8.06,0.94,8.22,18.82,81.18,5.85,3.68,1.85,46.84,16.41,40.0,535.489501953125,-327.55322265625,C10
16114,Agricultores y trabajadores calificados de cultivos mixtos,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,297.55,297.55,,,,0.0,100.0,0.0,,,,,,-946.0408935546876,-458.1134643554688,C10
16120,Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,1489.0,1489.0,7.86,0.0,7.86,0.0,100.0,0.0,3.0,0.0,86.0,0.0,86.0,-754.1295776367188,-756.8492431640625,C10
16121,Criadores de ganado,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,59670.14,59670.14,8.7,1.04,8.48,13.96,86.04,0.0,4.13,2.05,45.77,20.16,52.0,82.86577606201172,-777.4105224609375,C10
16122,Avicultores y trabajadores calificados de la avicultura,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,13013.0,13013.0,8.34,0.77,8.42,0.18,99.82,0.0,4.34,2.33,39.5,12.87,38.5,-111.74853515625,-859.4016723632812,C10
16123,Apicultores y sericultores y trabajadores calificados de la apicultura y la sericultura,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,3964.12,3964.12,8.71,0.7,8.81,64.1,35.9,0.0,7.41,2.18,59.85,10.24,59.0,-716.4725341796875,-577.5897216796875,C10
16129,Criadores y trabajadores pecuarios calificados de la cría de animales no clasificados bajo otros epígrafes,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,0.0,,,,,,,,,,,,,,,
16130,Prod y trab agrop,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.902003, 0.364492, 0.184116, 1.0)",#6A6599,#17becf,70196.17,70196.17,8.7,0.82,8.65,23.03,76.97,0.0,4.67,2.39,63.0,19.19,53.5,137.29180908203125,-764.826416015625,C10
16200,"Trab. forestales calificados, pescadores y cazadores",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.90939, 0.375856, 0.174563, 1.0)",#6A6599,#17becf,0.0,,,,,,,,,,,,,,,
16210,Trab. forestales calificados y afines,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)",#6A6599,#17becf,1100.55,1100.55,7.82,0.0,7.82,0.0,100.0,55.61,2.0,0.0,67.0,0.0,67.0,-874.9788208007812,-610.0028076171875,C10
16220,"Pescadores, cazadores y tramperos",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)",#6A6599,#17becf,3811.0,3811.0,7.55,0.78,8.61,0.0,100.0,0.0,3.5,1.24,40.61,4.45,42.5,-724.5031127929688,549.2406616210938,C09
