nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
7516.0,1.0,1502,17536,2109.0,2,2,9.207736986106068,45.0,4.0
7516.0,1.0,5601,17512,2109.0,2,2,9.207736986106068,21.0,5.0
7517.0,1.0,5900,13313,927.0,1,2,8.851090687664982,39.0,4.0
7517.0,1.0,9301,14226,927.0,2,2,,35.0,4.0
7518.0,1.0,3100,17522,1081.0,1,2,8.463370384718731,74.0,3.0
7518.0,1.0,9000,12354,1081.0,2,2,8.920121751872404,50.0,6.0
7519.0,1.0,4501,17231,800.0,1,2,8.463370384718731,67.0,4.0
7519.0,1.0,4807,15223,800.0,2,2,8.777092882855566,63.0,5.0
7520.0,1.0,5601,15120,1173.0,1,2,8.514790306799927,75.0,4.0
7520.0,1.0,8501,12342,1173.0,2,2,8.737773460327283,33.0,7.0
7520.0,1.0,4803,14323,1173.0,1,2,7.821643126239982,28.0,4.0
7521.0,1.0,6400,13313,1218.0,2,2,9.52617248784431,50.0,9.0
7522.0,1.0,3200,17313,1925.0,1,2,10.01305918896542,81.0,3.0
7522.0,1.0,3200,13341,1925.0,2,2,7.129297548929373,40.0,9.0
7523.0,1.0,1300,18152,1682.0,1,2,8.463370384718731,79.0,3.0
7523.0,1.0,8600,12221,1682.0,2,1,8.903271585724212,72.0,9.0
7524.0,1.0,1400,17531,2049.0,1,2,9.430920640887228,52.0,5.0
7524.0,1.0,8501,12300,2049.0,2,1,,42.0,5.0
7525.0,1.0,4000,17221,2360.0,1,2,8.463370384718731,74.0,3.0
7525.0,1.0,9700,15322,2360.0,2,2,8.463370384718731,65.0,3.0
7526.0,1.0,4901,17411,1483.0,1,1,10.072723869781427,53.0,5.0
7526.0,1.0,8401,13300,1483.0,2,1,10.018644921923576,53.0,9.0
7527.0,1.0,8501,12354,1040.0,1,2,8.632484235750972,24.0,8.0
7527.0,1.0,3100,17522,1040.0,1,2,8.920121751872404,26.0,5.0
7527.0,1.0,3100,17522,1040.0,1,2,8.920121751872404,31.0,5.0
7528.0,1.0,9700,19111,846.0,1,2,8.514790306799927,76.0,2.0
7528.0,1.0,4807,15211,846.0,2,2,9.207837241758064,72.0,5.0
7529.0,1.0,4501,15221,2556.0,1,2,10.34711512173864,36.0,4.0
7529.0,1.0,4808,15230,2556.0,2,2,8.920121751872404,20.0,7.0
7530.0,1.0,8501,12330,1757.0,2,1,8.987321812850125,38.0,5.0
7530.0,1.0,4502,18141,1757.0,1,2,,42.0,9.0
7530.0,1.0,9700,19111,1757.0,2,2,7.972810784121404,73.0,1.0
7531.0,1.0,8000,15414,1165.0,1,2,9.305741456739437,31.0,5.0
7531.0,1.0,9602,15141,1165.0,2,2,9.105090961257083,31.0,5.0
7532.0,1.0,2700,18142,1191.0,1,2,9.105090961257083,31.0,5.0
7532.0,1.0,5601,15311,1191.0,2,2,8.294299608857235,27.0,5.0
7533.0,1.0,4000,17114,1143.0,1,2,7.972810784121404,73.0,2.0
7534.0,1.0,2500,17212,1392.0,1,2,9.39274525863144,30.0,4.0
7534.0,1.0,4000,17112,1392.0,1,2,8.449128460502108,21.0,4.0
7535.0,1.0,4808,15221,1340.0,2,2,8.45553053102413,70.0,2.0
7535.0,1.0,4808,15221,1340.0,2,2,6.90875477931522,33.0,5.0
7537.0,1.0,4503,15221,3056.0,1,2,8.886132618174951,69.0,3.0
7538.0,1.0,4804,15223,2813.0,2,2,10.280998902962642,80.0,5.0
7539.0,1.0,8600,14321,4228.0,2,2,,61.0,3.0
7539.0,1.0,9700,19111,4228.0,2,2,8.227108234348146,41.0,3.0
7539.0,1.0,2309,17124,4228.0,1,2,,42.0,5.0
7539.0,1.0,1100,18332,4228.0,1,2,,18.0,4.0
7539.0,1.0,8501,12330,4228.0,1,1,,23.0,8.0
7540.0,1.0,2500,17220,1543.0,1,2,9.325542301664866,39.0,1.0
7540.0,1.0,9700,19111,1543.0,2,2,6.618738983517219,39.0,1.0
7541.0,1.0,4000,17131,1680.0,1,2,9.984744906843062,53.0,4.0
7541.0,1.0,1400,17533,1680.0,2,2,,41.0,7.0
7541.0,1.0,6900,19621,1680.0,2,2,8.409385238781931,17.0,4.0
7542.0,1.0,8000,15414,2145.0,1,2,8.920121751872404,41.0,5.0
7543.0,1.0,4808,15221,1856.0,2,2,9.207736986106068,55.0,2.0
7543.0,1.0,9700,19111,1856.0,2,2,8.514790306799927,35.0,2.0
7544.0,1.0,9503,17533,7218.0,2,2,8.227108234348146,55.0,5.0
7545.0,1.0,1001,18160,7218.0,1,2,9.430920640887228,65.0,3.0
7546.0,1.0,8501,15153,5170.0,2,1,8.920121751872404,47.0,3.0
7547.0,1.0,8101,19112,5088.0,2,1,8.737773460327283,67.0,3.0
7547.0,1.0,8401,14110,5088.0,1,1,9.207736986106068,84.0,5.0
7548.0,1.0,4807,15221,3091.0,1,2,9.613202094214232,33.0,5.0
7548.0,1.0,4000,17112,3091.0,1,2,9.410665553209713,74.0,3.0
7549.0,1.0,4808,15221,5260.0,2,2,9.4796802501801,66.0,8.0
7549.0,1.0,8401,14110,5260.0,1,1,7.129297548929373,65.0,5.0
7549.0,1.0,5601,15131,5260.0,2,2,9.074291527512909,30.0,7.0
7550.0,1.0,4808,15221,4719.0,1,2,9.62970838525334,24.0,4.0
7551.0,1.0,8401,15419,5596.0,1,1,,49.0,5.0
7551.0,1.0,1002,17515,5596.0,2,2,,45.0,5.0
7551.0,1.0,1400,17533,5596.0,2,1,8.381144346952961,77.0,2.0
7552.0,1.0,4901,13120,1333.0,1,1,9.074291527512909,93.0,3.0
7553.0,1.0,3100,17534,1747.0,1,2,9.207736986106068,67.0,3.0
7554.0,1.0,1501,17318,1055.0,2,2,8.563504094279487,84.0,3.0
7554.0,1.0,3000,14110,1055.0,1,2,9.143238568435446,55.0,4.0
7555.0,1.0,8401,14110,2493.0,2,1,,38.0,3.0
7555.0,1.0,4903,18322,2493.0,1,2,9.325542301664866,41.0,3.0
7555.0,1.0,4904,18332,2493.0,1,2,9.325542301664866,63.0,3.0
7555.0,2.0,9700,19111,1001.0,2,2,9.074291527512909,26.0,4.0
7557.0,1.0,4903,14321,1518.0,2,2,8.514790306799927,31.0,5.0
7557.0,1.0,3100,15242,1518.0,1,2,,28.0,5.0
7558.0,1.0,4903,18322,984.0,1,2,8.737773460327283,73.0,5.0
7559.0,1.0,3100,17534,1756.0,1,2,9.961520583786738,57.0,3.0
7559.0,1.0,4809,15223,1756.0,2,2,9.368966735258605,58.0,3.0
7559.0,1.0,4807,15223,1756.0,2,2,,32.0,5.0
7559.0,1.0,1700,18322,1756.0,1,2,,40.0,5.0
7560.0,1.0,1502,17536,1432.0,2,2,8.833171133022866,73.0,3.0
7561.0,1.0,9700,19111,2414.0,2,2,7.770645234129176,57.0,3.0
7562.0,1.0,4502,17231,804.0,1,2,9.325542301664866,45.0,5.0
7563.0,1.0,4000,17112,4580.0,1,2,9.613202094214232,26.0,5.0
7563.0,1.0,9700,19111,4580.0,2,2,8.193123721512068,25.0,5.0
7564.0,1.0,8600,19112,3721.0,1,1,9.410665553209713,27.0,8.0
7564.0,1.0,9700,15311,3721.0,2,2,8.08394570229562,28.0,5.0
7564.0,1.0,8600,13221,3721.0,2,1,9.51708950714519,58.0,7.0
7565.0,1.0,2709,12412,5587.0,1,2,9.24454854330592,71.0,5.0
7565.0,1.0,9700,19111,5587.0,2,2,9.015419779605711,61.0,3.0
7565.0,1.0,4808,18344,5587.0,1,2,9.074291527512909,21.0,8.0
7566.0,1.0,8600,12211,2100.0,1,2,10.072723869781427,74.0,9.0
7566.0,1.0,8600,12211,2100.0,2,2,9.526245403371703,66.0,9.0
7567.0,1.0,8600,19112,1953.0,2,2,9.984744906843062,54.0,5.0
7567.0,1.0,8401,13340,1953.0,1,1,9.268420583052707,57.0,6.0
7568.0,1.0,8501,12310,2424.0,1,2,9.325542301664866,38.0,9.0
7568.0,1.0,8501,12330,2424.0,2,2,9.325542301664866,36.0,7.0
7569.0,1.0,4000,17111,7801.0,1,2,9.430920640887228,44.0,3.0
7569.0,1.0,5601,17512,7801.0,2,2,8.514790306799927,45.0,3.0
7569.0,1.0,4000,17112,7801.0,1,2,8.227108234348146,21.0,4.0
7569.0,1.0,4000,17112,7801.0,1,2,8.227108234348146,19.0,4.0
7570.0,1.0,8000,15414,4539.0,1,2,8.920121751872404,32.0,3.0
7571.0,1.0,9700,19111,2247.0,2,2,7.129297548929373,32.0,2.0
7572.0,1.0,1502,18156,4714.0,1,2,8.920121751872404,39.0,3.0
7572.0,1.0,8600,15321,4714.0,2,2,6.773080375655535,39.0,3.0
7573.0,1.0,4000,17112,4627.0,1,2,8.920121751872404,36.0,3.0
7573.0,1.0,1400,17533,4627.0,2,2,8.08394570229562,33.0,4.0
7574.0,1.0,4000,17112,6149.0,1,2,8.920121751872404,38.0,3.0
7574.0,1.0,9700,19111,6149.0,2,2,8.737773460327283,37.0,3.0
7574.0,1.0,3100,18172,6149.0,1,2,8.737773460327283,47.0,2.0
7575.0,1.0,9401,13410,8221.0,1,2,9.52617248784431,45.0,4.0
7575.0,1.0,4808,15230,8221.0,2,2,8.409385238781931,44.0,4.0
7575.0,1.0,6100,14226,8221.0,2,2,,23.0,8.0
7575.0,1.0,4903,18331,8221.0,1,2,9.430920640887228,23.0,4.0
7576.0,1.0,4903,18331,5484.0,1,2,10.263746067806212,45.0,4.0
7576.0,1.0,4808,15221,5484.0,2,2,,41.0,5.0
7577.0,1.0,4808,15221,4602.0,2,2,9.42084437974393,68.0,5.0
7578.0,1.0,4808,15223,3839.0,2,2,7.534228326274089,47.0,5.0
7579.0,1.0,1502,17536,3986.0,1,2,9.207736986106068,29.0,4.0
7579.0,1.0,1502,18156,3986.0,2,2,,32.0,2.0
7580.0,1.0,4000,17112,5296.0,1,2,7.821643126239982,53.0,3.0
7580.0,1.0,9700,19111,5296.0,2,2,8.514790306799927,39.0,3.0
7580.0,1.0,6100,15223,5296.0,2,2,8.632484235750972,21.0,5.0
7581.0,1.0,4000,17131,5471.0,1,2,7.129297548929373,49.0,3.0
7581.0,1.0,9700,19111,5471.0,2,2,7.129297548929373,47.0,3.0
7581.0,1.0,4000,19313,5471.0,1,2,8.514790306799927,25.0,3.0
7582.0,1.0,9700,19111,2330.0,2,2,7.821643126239982,47.0,3.0
7583.0,1.0,9700,19121,3488.0,2,2,8.737933858114136,65.0,2.0
7583.0,1.0,8102,19214,3488.0,1,2,7.821643126239982,18.0,2.0
7583.0,1.0,4000,17119,3488.0,1,2,8.632484235750972,17.0,2.0
7583.0,1.0,8102,19214,3488.0,1,2,7.821643126239982,18.0,2.0
7584.0,1.0,4808,15221,3608.0,1,2,8.920121751872404,65.0,2.0
7584.0,1.0,9700,15322,3608.0,2,2,,51.0,3.0
7584.0,1.0,4000,17411,3608.0,2,2,6.905753276311464,17.0,4.0
7584.0,1.0,4808,15223,3608.0,1,2,6.905753276311464,15.0,4.0
7585.0,1.0,8600,13221,1977.0,2,2,9.268420583052707,32.0,7.0
7585.0,1.0,4903,18322,1977.0,1,2,,35.0,4.0
7586.0,1.0,1400,17533,1645.0,2,2,7.821643126239982,45.0,4.0
7586.0,1.0,4903,18322,1645.0,1,2,,50.0,4.0
7587.0,1.0,6900,14110,2605.0,1,2,9.613202094214232,38.0,7.0
7587.0,1.0,9602,15142,2605.0,2,2,9.207736986106068,40.0,7.0
7587.0,1.0,5601,15223,2605.0,1,2,8.920121751872404,20.0,6.0
7588.0,1.0,5601,15120,1704.0,1,2,9.83633227734872,39.0,3.0
7589.0,1.0,8501,12300,5956.0,2,1,8.920121751872404,45.0,8.0
7589.0,1.0,4903,12431,5956.0,1,2,,47.0,8.0
7590.0,1.0,4502,17231,2128.0,1,2,8.227108234348146,41.0,7.0
7591.0,1.0,9700,15311,3354.0,2,2,9.207736986106068,78.0,3.0
7592.0,1.0,8501,12300,4302.0,2,1,9.767324127723256,52.0,9.0
7592.0,1.0,2800,17222,4302.0,1,2,8.381144346952961,22.0,8.0
7594.0,1.0,4808,15221,6440.0,1,2,9.143238568435446,48.0,5.0
7594.0,1.0,6900,14110,6440.0,2,2,9.83633227734872,46.0,5.0
7594.0,1.0,6900,14110,6440.0,1,2,8.227108234348146,21.0,8.0
7595.0,1.0,4808,15221,2168.0,2,2,,61.0,7.0
7595.0,1.0,4903,18322,2168.0,1,2,9.430920640887228,28.0,5.0
7596.0,1.0,8501,19112,2231.0,2,1,8.463370384718731,70.0,3.0
7597.0,1.0,4904,18332,2353.0,1,2,8.920121751872404,46.0,3.0
7597.0,1.0,9700,19111,2353.0,2,2,8.563504094279487,45.0,5.0
7598.0,1.0,4903,18331,1853.0,1,2,8.920121751872404,60.0,3.0
7599.0,1.0,9503,17533,3173.0,2,2,8.737773460327283,41.0,3.0
7599.0,1.0,2202,17300,3173.0,1,2,,56.0,3.0
7599.0,1.0,4806,15245,3173.0,1,2,8.737773460327283,20.0,4.0
7600.0,1.0,4903,18322,2292.0,2,2,9.613202094214232,47.0,6.0
7601.0,1.0,2202,17210,3595.0,1,2,8.737773460327283,57.0,4.0
7601.0,1.0,8401,14131,3595.0,2,1,8.737773460327283,62.0,7.0
7601.0,1.0,4807,15164,3595.0,1,2,7.129297548929373,21.0,4.0
7602.0,1.0,5601,19412,2176.0,2,2,8.514790306799927,66.0,2.0
7603.0,1.0,4901,17233,3125.0,1,1,9.325542301664866,23.0,5.0
7604.0,1.0,2500,17222,2283.0,1,2,9.045229851912582,68.0,3.0
7605.0,1.0,4807,15221,2040.0,1,2,9.325542301664866,44.0,5.0
7605.0,1.0,6900,13411,2040.0,2,2,8.514790306799927,39.0,9.0
7606.0,1.0,4901,18311,2911.0,1,1,9.410665553209713,40.0,7.0
7606.0,1.0,8509,13423,2911.0,2,2,9.83633227734872,31.0,5.0
7607.0,1.0,5300,14110,3339.0,1,2,9.685518092495649,46.0,5.0
7607.0,1.0,8102,16113,3339.0,2,2,9.430920640887228,52.0,8.0
7608.0,1.0,4805,15221,3984.0,1,2,9.430920640887228,51.0,3.0
7608.0,1.0,4805,15221,3984.0,2,2,9.207736986106068,48.0,3.0
7608.0,1.0,6500,13321,3984.0,1,2,8.920121751872404,22.0,5.0
7609.0,1.0,9700,19111,3328.0,2,2,8.489410810403786,88.0,3.0
7609.0,1.0,8101,19613,3328.0,2,4,8.514790306799927,65.0,5.0
7610.0,1.0,8102,16113,3137.0,1,2,8.920121751872404,59.0,5.0
7610.0,1.0,9601,18157,3137.0,2,2,8.463370384718731,69.0,1.0
7611.0,1.0,1009,18183,3290.0,1,2,9.325542301664866,57.0,5.0
7611.0,1.0,4803,19112,3290.0,2,2,8.697011617992073,58.0,1.0
7612.0,1.0,8101,19112,2876.0,2,4,8.381144346952961,37.0,5.0
7613.0,1.0,8401,14110,2080.0,2,1,9.325542301664866,32.0,5.0
7613.0,1.0,4903,18331,2080.0,1,2,,33.0,5.0
7614.0,1.0,4000,14110,856.0,1,2,9.83633227734872,54.0,9.0
7614.0,1.0,8501,12341,856.0,2,1,,49.0,8.0
7615.0,1.0,4800,14110,970.0,1,2,8.563504094279487,68.0,5.0
7615.0,1.0,6900,14226,970.0,2,2,8.563504094279487,64.0,5.0
7616.0,1.0,6900,12411,1583.0,2,2,8.563504094279487,72.0,9.0
7616.0,1.0,7900,14311,1583.0,2,2,8.514790306799927,32.0,5.0
7617.0,1.0,2202,12163,4034.0,1,2,9.955605506798234,52.0,5.0
7617.0,1.0,7100,12161,4034.0,2,2,9.430920640887228,46.0,9.0
7618.0,1.0,4000,17112,1466.0,1,2,9.325542301664866,26.0,3.0
7618.0,1.0,9700,19111,1466.0,2,2,9.280052984387485,31.0,3.0
7619.0,1.0,2100,18183,2477.0,2,2,9.613202094214232,80.0,3.0
7619.0,1.0,9700,15322,2477.0,2,2,9.570668634412815,60.0,3.0
7620.0,1.0,9700,19111,2488.0,2,2,7.770645234129176,37.0,5.0
7621.0,1.0,9700,19111,3019.0,2,2,9.291643823040218,85.0,2.0
7622.0,1.0,4000,17112,3419.0,1,2,8.920121751872404,27.0,5.0
7622.0,1.0,9602,15141,3419.0,2,2,9.66198907549994,30.0,5.0
7623.0,1.0,4000,17112,3255.0,1,2,8.920121751872404,30.0,3.0
7624.0,1.0,9700,19111,3795.0,2,2,8.514790306799927,54.0,1.0
7624.0,1.0,9700,15311,3795.0,2,2,8.352082671352637,29.0,5.0
7624.0,1.0,4903,18322,3795.0,1,2,8.737773460327283,27.0,5.0
7625.0,1.0,3100,17522,3477.0,1,2,8.737773460327283,27.0,4.0
7626.0,1.0,4801,14110,3262.0,2,2,9.490997829491,72.0,8.0
7627.0,1.0,9700,15322,3366.0,2,2,8.514790306799927,35.0,4.0
7627.0,1.0,9700,19111,3366.0,2,2,8.463370384718731,76.0,1.0
7628.0,1.0,9700,19111,2583.0,2,2,8.514790306799927,69.0,1.0
7628.0,1.0,5601,17512,2583.0,1,2,8.514790306799927,75.0,1.0
7629.0,1.0,4000,17112,6447.0,1,2,8.920121751872404,46.0,2.0
7629.0,1.0,9700,19111,6447.0,2,2,8.409385238781931,44.0,3.0
7630.0,1.0,4000,17112,4804.0,1,2,8.463370384718731,33.0,3.0
7632.0,1.0,4000,17112,7124.0,1,2,8.514790306799927,29.0,2.0
7632.0,1.0,9700,19111,7124.0,2,2,8.08394570229562,42.0,4.0
7632.0,1.0,4000,17112,7124.0,1,2,7.821643126239982,22.0,4.0
7633.0,1.0,1300,17532,5968.0,1,2,9.268420583052707,46.0,4.0
7634.0,1.0,4803,17511,5264.0,1,2,8.920121751872404,22.0,5.0
7634.0,1.0,9700,19111,5264.0,2,2,8.044947049617722,51.0,3.0
7635.0,1.0,8501,12300,2544.0,2,2,9.48918349576076,46.0,8.0
7636.0,1.0,2309,17314,1645.0,1,2,9.358329249689632,82.0,4.0
7637.0,1.0,7100,12161,1416.0,1,2,10.529452721013085,62.0,9.0
7638.0,1.0,9700,19111,601.0,2,2,8.006700845440367,71.0,3.0
7638.0,1.0,5601,17512,601.0,1,2,8.853808274977197,43.0,3.0
7638.0,1.0,8401,19613,601.0,2,1,8.556606193773073,37.0,3.0
7638.0,1.0,4000,17112,601.0,1,4,7.601402334583733,35.0,3.0
7639.0,1.0,9700,19111,672.0,2,2,8.071218539969863,63.0,3.0
7640.0,1.0,8401,14110,650.0,1,1,8.922791623969637,50.0,4.0
7640.0,1.0,9700,19111,650.0,2,2,8.160803920954665,45.0,3.0
7641.0,1.0,4000,17112,731.0,1,2,8.853808274977197,60.0,2.0
7642.0,1.0,8509,12359,526.0,2,2,8.922791623969637,80.0,3.0
7643.0,1.0,4502,17231,929.0,1,2,8.879889967673464,50.0,5.0
7643.0,1.0,8800,13412,929.0,2,2,9.064736398117391,47.0,7.0
7643.0,1.0,9700,15311,929.0,2,2,7.937731775260109,23.0,6.0
7643.0,1.0,3100,17522,929.0,1,2,8.643120748014027,20.0,4.0
7644.0,1.0,9700,15311,821.0,2,2,9.379576689221482,44.0,6.0
7644.0,1.0,8401,14110,821.0,1,1,9.693260226488464,19.0,4.0
7644.0,1.0,4801,19333,821.0,1,2,8.7417757069247,18.0,4.0
7645.0,1.0,1502,18183,1836.0,1,2,8.60995467149755,74.0,3.0
7645.0,1.0,9700,19111,1836.0,2,2,9.074291527512909,79.0,3.0
7646.0,1.0,9700,19111,1630.0,2,2,7.821643126239982,57.0,3.0
7647.0,1.0,9700,19111,2264.0,2,2,9.143238568435446,78.0,3.0
7648.0,1.0,8000,15414,4160.0,1,2,8.920121751872404,43.0,3.0
7648.0,1.0,8402,13251,4160.0,2,1,9.207736986106068,41.0,7.0
7649.0,1.0,4000,17112,3227.0,1,2,8.514790306799927,65.0,2.0
7650.0,1.0,4000,17126,4120.0,1,2,9.613202094214232,31.0,7.0
7651.0,1.0,2500,13122,5114.0,1,2,9.430920640887228,41.0,4.0
7652.0,1.0,4808,19334,4098.0,1,2,9.613202094214232,41.0,5.0
7652.0,1.0,4808,15230,4098.0,2,2,9.207736986106068,39.0,5.0
7653.0,1.0,2500,17222,3227.0,1,2,8.563504094279487,78.0,3.0
7654.0,1.0,4502,17231,965.0,1,2,8.150756470275551,58.0,4.0
7655.0,1.0,4000,17111,1019.0,1,2,9.760078969240771,57.0,5.0
7656.0,1.0,6400,14110,1023.0,1,2,9.354613861132608,33.0,9.0
7656.0,1.0,6900,12611,1023.0,2,2,8.998013113095823,41.0,9.0
7656.0,2.0,8401,12611,682.0,1,1,8.661639795781266,68.0,9.0
7656.0,2.0,8600,12634,682.0,2,2,8.661639795781266,65.0,9.0
7657.0,1.0,8600,18322,1844.0,1,1,8.150756470275551,70.0,5.0
7658.0,1.0,8200,14311,1751.0,2,2,9.494390858193912,48.0,5.0
7658.0,1.0,8200,14311,1751.0,1,2,8.150756470275551,33.0,8.0
7659.0,1.0,4502,17213,1454.0,1,2,7.745435610274381,63.0,2.0
7659.0,1.0,4502,17132,1454.0,1,2,7.745435610274381,28.0,4.0
7660.0,1.0,3501,17233,340.0,1,5,9.354613861132608,68.0,7.0
7660.0,1.0,8501,12330,340.0,2,1,9.942371670586096,55.0,7.0
7661.0,1.0,4000,17112,379.0,1,2,9.131513591430211,50.0,4.0
7662.0,1.0,8402,15412,746.0,1,1,9.760078969240771,30.0,5.0
7663.0,1.0,8501,12341,402.0,2,1,8.843903650835497,62.0,7.0
7663.0,1.0,5500,15414,402.0,1,2,8.661639795781266,66.0,3.0
7663.0,1.0,5601,19412,402.0,1,2,,24.0,5.0
7664.0,1.0,4903,18322,522.0,1,2,9.760078969240771,33.0,4.0
7664.0,1.0,1009,13122,522.0,2,2,7.458186157340487,28.0,5.0
7665.0,1.0,8501,12341,659.0,2,1,9.354613861132608,29.0,7.0
7666.0,1.0,8501,12330,323.0,2,1,9.942371670586096,51.0,7.0
7667.0,1.0,3100,17522,744.0,1,2,8.661639795781266,40.0,3.0
7668.0,1.0,4000,17114,2066.0,1,2,8.756839814829462,41.0,3.0
7668.0,1.0,8101,19613,2066.0,2,1,9.131513591430211,43.0,2.0
7668.0,1.0,4000,19313,2066.0,1,2,8.007700012884026,21.0,4.0
7669.0,1.0,101,19211,879.0,1,2,9.131513591430211,42.0,3.0
7670.0,1.0,2500,17212,853.0,1,2,9.131513591430211,44.0,1.0
7671.0,1.0,1700,17115,1383.0,1,2,8.48714627006394,81.0,3.0
7671.0,1.0,9700,19111,1383.0,2,2,8.48714627006394,73.0,3.0
7672.0,1.0,8401,13340,1927.0,1,1,9.24927258197797,37.0,6.0
7672.0,1.0,5202,15222,1927.0,2,2,,42.0,5.0
7673.0,1.0,4803,15223,956.0,1,2,8.661639795781266,77.0,2.0
7673.0,1.0,5601,15230,956.0,2,2,9.131513591430211,26.0,8.0
7673.0,1.0,4502,17412,956.0,1,2,10.04771775820736,28.0,9.0
7674.0,1.0,4000,17112,1045.0,1,2,9.449908301704534,69.0,2.0
7675.0,1.0,3100,17522,1539.0,1,2,8.438366410870266,77.0,4.0
7675.0,1.0,1400,17531,1539.0,2,2,8.438366410870266,79.0,4.0
7676.0,1.0,4807,15223,971.0,2,2,8.843903650835497,64.0,8.0
7677.0,1.0,3501,13131,1539.0,1,1,9.885221743729236,69.0,3.0
7678.0,1.0,4503,15221,1043.0,1,2,9.760078969240771,47.0,4.0
7679.0,1.0,4000,19313,412.0,1,2,8.11701408773731,60.0,2.0
7679.0,1.0,4803,15223,412.0,1,2,7.745435610274381,33.0,3.0
7680.0,1.0,8402,15412,390.0,2,1,10.04771775820736,34.0,5.0
7680.0,2.0,4502,17231,386.0,1,2,7.052721049232323,35.0,3.0
7681.0,1.0,1009,15414,413.0,1,2,9.221082468508085,23.0,4.0
7681.0,2.0,8401,15414,372.0,2,1,7.640123172695364,26.0,4.0
7682.0,1.0,4000,17112,468.0,1,2,8.860357273327022,50.0,3.0
7682.0,1.0,4000,17112,468.0,1,2,8.438366410870266,29.0,3.0
7682.0,1.0,4000,17112,468.0,1,2,8.438366410870266,27.0,3.0
7682.0,1.0,4000,17112,468.0,1,2,8.438366410870266,25.0,5.0
7682.0,2.0,9302,13435,490.0,1,2,7.745435610274381,31.0,2.0
7683.0,1.0,4000,17112,278.0,1,2,8.246171559857563,66.0,2.0
7683.0,1.0,8401,19329,278.0,2,1,4.762173934797756,57.0,2.0
7684.0,1.0,4000,17112,329.0,1,1,8.438366410870266,77.0,5.0
7684.0,1.0,4000,17112,329.0,1,1,9.131513591430211,29.0,2.0
7684.0,1.0,4000,17112,329.0,1,1,9.131513591430211,28.0,2.0
7684.0,1.0,4000,17112,329.0,1,1,9.131513591430211,25.0,4.0
7685.0,1.0,6400,12411,278.0,1,2,8.998013113095823,70.0,9.0
7685.0,1.0,4807,14226,278.0,2,2,9.131513591430211,60.0,5.0
7686.0,1.0,8401,14110,2739.0,2,1,9.131513591430211,26.0,8.0
7687.0,1.0,101,19211,2975.0,1,2,9.760078969240771,31.0,5.0
7687.0,1.0,5201,19211,2975.0,1,2,9.760078969240771,28.0,5.0
7687.0,1.0,5201,19211,2975.0,1,2,9.760078969240771,28.0,5.0
7687.0,1.0,5201,19211,2975.0,1,2,9.760078969240771,26.0,5.0
7688.0,1.0,4000,17126,1360.0,1,2,9.760078969240771,54.0,4.0
7688.0,1.0,8101,15153,1360.0,2,1,9.354613861132608,54.0,3.0
7688.0,1.0,4000,17112,1360.0,1,2,9.760078969240771,28.0,4.0
7689.0,1.0,8200,19321,1791.0,1,2,9.24927258197797,64.0,3.0
7690.0,1.0,8501,12300,1255.0,1,1,9.760078969240771,45.0,7.0
7691.0,1.0,8501,12330,1623.0,1,1,9.760078969240771,55.0,9.0
7691.0,1.0,8501,12341,1623.0,2,1,9.354613861132608,42.0,9.0
7692.0,1.0,1100,18183,9472.0,1,2,8.150756470275551,33.0,4.0
7693.0,1.0,1002,18160,6529.0,1,2,9.24927258197797,84.0,2.0
7694.0,1.0,8401,11112,1178.0,1,1,9.449908301704534,54.0,8.0
7694.0,1.0,4810,15243,1178.0,2,2,8.998013113095823,50.0,5.0
7694.0,1.0,8501,12341,1178.0,2,1,,22.0,8.0
7695.0,1.0,8501,19112,1051.0,2,1,9.334414687078109,83.0,2.0
7696.0,1.0,4808,15221,1059.0,2,2,9.354613861132608,51.0,3.0
7696.0,1.0,4801,19333,1059.0,1,2,9.131513591430211,62.0,3.0
7697.0,1.0,8200,19321,779.0,2,2,9.24927258197797,73.0,2.0
7697.0,1.0,9700,19111,779.0,2,2,7.458186157340487,27.0,4.0
7698.0,1.0,8600,13120,1011.0,1,1,9.996431298178866,72.0,3.0
7698.0,1.0,8600,19112,1011.0,2,1,,49.0,3.0
7701.0,1.0,8401,14311,976.0,2,1,9.996431298178866,65.0,5.0
7702.0,1.0,8401,17112,1064.0,1,1,8.48714627006394,65.0,3.0
7702.0,1.0,8501,15153,1064.0,2,1,8.661639795781266,67.0,3.0
7704.0,1.0,5500,19112,4893.0,2,2,,21.0,5.0
7706.0,1.0,4000,17411,1401.0,1,2,,48.0,2.0
7706.0,1.0,4808,15221,1401.0,2,2,8.661639795781266,47.0,3.0
7706.0,1.0,4000,17411,1401.0,1,2,8.150756470275551,24.0,4.0
7706.0,1.0,4000,17112,1401.0,1,2,7.745435610274381,19.0,4.0
7707.0,1.0,8402,15120,596.0,2,1,9.449908301704534,71.0,3.0
7708.0,1.0,1001,17515,597.0,1,2,9.760078969240771,95.0,4.0
7709.0,1.0,1001,19329,1505.0,1,2,9.24927258197797,34.0,4.0
7714.0,1.0,8402,15412,2012.0,1,1,9.131513591430211,33.0,5.0
7715.0,1.0,4000,12161,1640.0,1,1,9.53690656247793,52.0,9.0
7716.0,1.0,8600,13221,5776.0,2,1,9.449908301704534,50.0,9.0
7717.0,1.0,6800,14214,3440.0,1,2,9.449908301704534,65.0,5.0
