nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
4492.0,1.0,8501,12356,948.0,1,2,7.8636512654486515,38,9.0
4492.0,1.0,8501,12300,948.0,1,2,8.294299608857235,34,9.0
4492.0,1.0,8501,12300,948.0,2,9,,34,9.0
4493.0,1.0,2400,17200,966.0,1,1,,78,4.0
4493.0,1.0,8600,13221,966.0,2,1,,64,7.0
4493.0,1.0,6900,19112,966.0,2,2,8.517393171418904,38,5.0
4494.0,1.0,4000,19622,866.0,1,6,6.90875477931522,43,2.0
4494.0,1.0,8102,19622,866.0,1,2,7.601402334583733,41,4.0
4494.0,1.0,9609,19622,866.0,1,6,6.90875477931522,36,5.0
4495.0,1.0,800,18343,1026.0,1,2,7.8636512654486515,69,3.0
4495.0,1.0,8600,12212,1026.0,2,2,,40,9.0
4495.0,1.0,8600,12212,1026.0,1,2,,40,9.0
4495.0,1.0,4000,17112,1026.0,1,2,,38,4.0
4496.0,1.0,4803,18322,1306.0,1,2,8.987321812850125,44,5.0
4496.0,2.0,4904,19621,1841.0,1,2,7.601402334583733,27,4.0
4497.0,1.0,8402,13359,743.0,1,1,9.472781556562168,53,4.0
4497.0,1.0,8501,14110,743.0,2,1,8.853808274977197,49,5.0
4497.0,1.0,5601,15131,743.0,2,2,6.90875477931522,26,6.0
4498.0,1.0,4903,18331,574.0,1,4,5.303304908059076,59,2.0
4499.0,1.0,5601,15131,422.0,1,2,8.517393171418904,53,3.0
4499.0,1.0,5601,15221,422.0,2,2,8.517393171418904,52,4.0
4499.0,1.0,5601,19412,422.0,1,2,8.517393171418904,30,6.0
4499.0,1.0,5601,19412,422.0,2,2,8.764209507142004,31,5.0
4500.0,1.0,8501,17231,541.0,2,1,8.699681400989514,50,3.0
4500.0,1.0,8501,19112,541.0,1,1,,25,4.0
4501.0,1.0,8600,13212,500.0,2,1,9.210440366976517,56,7.0
4501.0,1.0,8501,12341,500.0,1,1,,32,6.0
4501.0,1.0,1100,19333,500.0,1,2,,28,6.0
4501.0,1.0,1100,19333,500.0,1,2,,27,4.0
4502.0,1.0,4803,15221,799.0,1,2,8.699681400989514,45,4.0
4502.0,1.0,9700,19111,799.0,2,2,7.496097345175956,43,3.0
4502.0,1.0,4808,15230,799.0,2,2,,22,5.0
4502.0,1.0,4803,15223,799.0,1,2,,18,4.0
4503.0,1.0,4000,19621,493.0,1,2,8.853808274977197,61,4.0
4503.0,1.0,8401,13359,493.0,2,1,,46,3.0
4503.0,1.0,8509,14110,493.0,1,1,8.699681400989514,29,8.0
4504.0,1.0,8401,15413,830.0,1,1,8.517393171418904,28,5.0
4505.0,1.0,200,17520,910.0,1,2,8.537191877922927,72,2.0
4506.0,1.0,9700,15120,611.0,2,2,7.923348211930154,59,3.0
4506.0,1.0,2400,18121,611.0,1,1,8.216358332386156,70,1.0
4507.0,1.0,8402,15412,919.0,1,1,8.517393171418904,37,5.0
4508.0,1.0,8402,15412,885.0,1,1,9.798182590890704,33,4.0
4508.0,1.0,4000,14311,885.0,2,2,,24,5.0
4509.0,1.0,8402,11112,971.0,1,1,9.210440366976517,36,5.0
4509.0,1.0,9700,19111,971.0,2,2,,23,6.0
4510.0,1.0,8200,18143,1173.0,1,2,,40,4.0
4511.0,1.0,4800,15223,797.0,2,2,7.696667081526462,53,3.0
4511.0,1.0,5500,15151,797.0,1,2,,55,3.0
4512.0,1.0,8501,12341,241.0,1,1,8.006700845440367,66,8.0
4512.0,1.0,8501,14120,241.0,2,1,8.294299608857235,54,7.0
4513.0,1.0,1001,19412,241.0,2,2,9.210440366976517,63,5.0
4514.0,1.0,4000,17131,355.0,1,2,8.412054873292933,60,5.0
4515.0,1.0,8401,14110,323.0,2,1,8.412054873292933,43,5.0
4515.0,1.0,4806,15245,323.0,1,2,8.630700432209832,49,5.0
4516.0,1.0,4000,17413,277.0,1,2,8.268988209506656,64,5.0
4517.0,1.0,4803,15223,478.0,1,2,7.901377353792616,37,6.0
4518.0,1.0,8401,13340,350.0,2,1,,65,5.0
4518.0,1.0,8501,12341,350.0,2,1,8.517393171418904,35,7.0
4519.0,1.0,2400,17112,282.0,1,1,,65,5.0
4519.0,1.0,8501,12341,282.0,2,1,,62,7.0
4519.0,1.0,8501,12341,282.0,2,1,8.517393171418904,35,8.0
4519.0,1.0,4807,11420,282.0,1,2,6.2166061010848646,34,4.0
4520.0,1.0,4000,17112,831.0,1,2,8.160803920954665,44,3.0
4520.0,1.0,9700,19111,831.0,2,2,8.517393171418904,49,4.0
4520.0,1.0,4804,15223,831.0,2,2,4.61512051684126,21,5.0
4521.0,1.0,8800,13412,1077.0,2,3,7.719129840906732,42,2.0
4521.0,1.0,4000,17112,1077.0,1,2,8.006700845440367,53,3.0
4522.0,1.0,4000,17112,1473.0,1,2,8.517393171418904,39,2.0
4522.0,1.0,9700,15322,1473.0,2,2,6.803505257608338,43,3.0
4523.0,1.0,4809,15221,2042.0,1,2,7.824445930877619,40,5.0
4523.0,1.0,9700,19111,2042.0,2,2,7.601402334583733,42,4.0
4524.0,1.0,8501,14110,1556.0,1,1,7.901377353792616,42,4.0
4524.0,1.0,1300,17314,1556.0,2,2,6.90875477931522,50,4.0
4525.0,1.0,9700,15322,1839.0,2,2,8.160803920954665,44,4.0
4525.0,1.0,4000,13123,1839.0,1,6,7.783640596221253,94,2.0
4525.0,1.0,9700,19111,1839.0,2,2,,29,5.0
4525.0,1.0,2309,19329,1839.0,1,2,7.601402334583733,29,5.0
4525.0,1.0,5601,15131,1839.0,1,2,,26,4.0
4526.0,1.0,8401,11112,1812.0,1,1,8.517393171418904,38,8.0
4526.0,1.0,4808,15223,1812.0,2,2,,30,2.0
4526.0,1.0,5601,19412,1812.0,2,2,7.244941546337007,24,6.0
4527.0,1.0,8401,15414,4008.0,1,1,8.006700845440367,56,3.0
4527.0,1.0,4000,19313,4008.0,1,2,7.601402334583733,26,4.0
4527.0,1.0,9409,15414,4008.0,1,3,7.601402334583733,22,5.0
4527.0,1.0,8000,15414,4008.0,1,3,7.601402334583733,20,4.0
4527.0,1.0,9409,19110,4008.0,2,3,,20,5.0
4528.0,1.0,8501,12330,927.0,2,1,7.601402334583733,37,7.0
4529.0,1.0,9700,15153,332.0,1,2,,65,5.0
4529.0,1.0,1600,18151,332.0,1,2,,59,3.0
4529.0,1.0,4800,15221,332.0,2,2,,30,5.0
4529.0,1.0,8402,15412,332.0,1,1,8.987321812850125,31,5.0
4529.0,1.0,4800,15223,332.0,2,2,,30,5.0
4530.0,1.0,3800,19612,1684.0,2,2,8.699681400989514,49,1.0
4530.0,1.0,4000,17112,1684.0,1,2,,27,4.0
4530.0,1.0,4000,17112,1684.0,1,1,,24,1.0
4531.0,1.0,4810,19520,529.0,2,2,8.006700845440367,43,3.0
4532.0,1.0,101,19211,453.0,1,2,,71,1.0
4532.0,1.0,9700,19111,453.0,2,2,,68,3.0
4532.0,1.0,4000,19313,453.0,1,2,7.601402334583733,33,5.0
4533.0,1.0,8402,15412,749.0,1,1,,40,5.0
4533.0,1.0,9700,15311,749.0,2,2,7.0909098220799835,34,4.0
4534.0,1.0,9700,19111,601.0,2,2,7.741099090035366,62,3.0
4534.0,1.0,4000,17112,601.0,1,2,8.853808274977197,62,2.0
4535.0,1.0,101,19211,736.0,2,2,7.824445930877619,33,3.0
4536.0,1.0,101,19211,286.0,1,2,8.630700432209832,57,2.0
4536.0,1.0,4000,18343,286.0,1,2,,31,2.0
4536.0,1.0,101,19211,286.0,2,2,,23,5.0
4537.0,1.0,101,19211,492.0,1,2,6.90875477931522,34,3.0
4537.0,1.0,4801,15223,492.0,1,2,6.803505257608338,17,4.0
4538.0,1.0,4801,15221,344.0,1,2,8.006700845440367,56,2.0
4538.0,1.0,4803,15223,344.0,2,2,7.601402334583733,56,2.0
4538.0,1.0,4804,15223,344.0,2,2,6.803505257608338,40,3.0
4538.0,1.0,4803,15223,344.0,1,2,7.783640596221253,28,2.0
4538.0,1.0,4802,15223,344.0,2,2,6.90875477931522,32,2.0
4539.0,1.0,4810,19520,372.0,2,2,,33,4.0
4539.0,1.0,4000,17112,372.0,1,4,7.601402334583733,33,5.0
4540.0,1.0,101,16113,258.0,1,2,6.90875477931522,67,1.0
4540.0,1.0,101,16112,258.0,2,2,7.8636512654486515,75,3.0
4540.0,2.0,4801,19321,538.0,1,2,8.006700845440367,42,3.0
4540.0,2.0,101,19211,538.0,2,2,8.03947991910045,40,3.0
4541.0,1.0,4000,17112,466.0,1,2,7.8636512654486515,43,3.0
4542.0,1.0,4000,17113,317.0,1,2,8.006700845440367,51,2.0
4543.0,1.0,101,19211,462.0,2,2,8.699681400989514,36,4.0
4543.0,1.0,4000,17411,462.0,1,2,,19,4.0
4543.0,1.0,3100,17522,462.0,1,2,,18,4.0
4544.0,1.0,4000,19313,582.0,1,2,7.824445930877619,26,5.0
4545.0,1.0,9700,15311,901.0,2,2,7.496097345175956,38,4.0
4546.0,1.0,1009,19334,856.0,1,2,8.294299608857235,28,5.0
4546.0,1.0,9700,19111,856.0,2,2,,25,5.0
4547.0,1.0,1009,18183,735.0,1,2,9.105090961257085,33,2.0
4547.0,1.0,9700,19112,735.0,2,2,7.893945138235959,39,4.0
4547.0,1.0,4000,19313,735.0,1,2,7.824445930877619,17,3.0
4548.0,1.0,1009,17512,834.0,1,2,9.210440366976517,26,4.0
4549.0,1.0,5300,14412,912.0,1,1,7.601402334583733,25,4.0
4550.0,1.0,4803,15223,912.0,2,2,,24,5.0
4550.0,1.0,101,18341,912.0,1,2,7.0909098220799835,29,5.0
4551.0,1.0,1600,18332,895.0,1,2,8.006700845440367,50,2.0
4551.0,1.0,4803,19112,895.0,2,2,7.0909098220799835,42,4.0
4551.0,1.0,1600,19621,895.0,1,2,8.699681400989514,23,5.0
4552.0,1.0,4000,17112,834.0,1,2,8.006700845440367,39,3.0
4554.0,1.0,1009,19333,577.0,1,2,,67,2.0
4554.0,1.0,9700,15120,577.0,2,2,,66,3.0
4554.0,1.0,9700,19111,577.0,2,2,7.937731775260109,27,7.0
4554.0,1.0,1009,19211,577.0,1,2,7.783640596221253,26,5.0
4554.0,1.0,4000,17112,577.0,1,2,,46,5.0
4554.0,1.0,4000,17112,577.0,1,2,,40,5.0
4554.0,1.0,4000,17112,577.0,1,2,,38,5.0
4554.0,1.0,1600,17521,577.0,1,2,,32,7.0
4554.0,1.0,4000,17411,577.0,1,2,,23,5.0
4555.0,1.0,1009,17131,810.0,2,2,8.101980731853192,70,3.0
4556.0,1.0,4000,17112,846.0,1,6,8.412054873292933,49,5.0
4556.0,1.0,8101,19112,846.0,2,2,7.313886831633462,52,3.0
4558.0,1.0,102,16130,649.0,2,6,6.621405651764134,47,3.0
4558.0,1.0,102,16130,649.0,1,6,7.901377353792616,75,3.0
4558.0,1.0,103,16130,649.0,1,6,,25,7.0
4560.0,1.0,9602,15141,3314.0,2,2,7.8636512654486515,77,3.0
4561.0,1.0,4800,15223,2051.0,1,2,8.699681400989514,32,4.0
4561.0,1.0,9700,19111,2051.0,2,2,6.398594934535208,32,7.0
4562.0,1.0,8600,12211,994.0,1,2,,52,9.0
4562.0,1.0,8600,13221,994.0,2,1,9.648659816955295,51,9.0
4563.0,1.0,8501,12341,746.0,1,1,9.04793908261736,53,7.0
4564.0,1.0,4903,18322,738.0,1,2,8.006700845440367,49,4.0
4564.0,1.0,5601,19412,738.0,2,1,8.006700845440367,34,4.0
4565.0,1.0,8401,14120,2414.0,1,1,9.87822102528824,28,8.0
4565.0,1.0,8501,12330,2414.0,1,9,,36,7.0
4566.0,1.0,1009,15221,1757.0,2,2,6.398594934535208,55,3.0
4567.0,1.0,4903,18322,1578.0,1,2,8.294299608857235,56,4.0
4568.0,1.0,4807,15221,2813.0,1,2,8.412054873292933,54,5.0
4569.0,1.0,9700,15322,2577.0,2,2,8.682877107057168,62,3.0
4570.0,1.0,4808,19333,3198.0,1,2,8.160803920954665,31,4.0
4570.0,1.0,9409,15100,3198.0,2,2,8.131824785007195,27,5.0
4571.0,1.0,4802,19333,1722.0,1,2,,36,4.0
4571.0,1.0,4502,19121,1722.0,1,2,6.398594934535208,45,3.0
4572.0,1.0,5601,15212,664.0,1,2,8.150756470275551,74,2.0
4573.0,1.0,8501,15153,573.0,2,1,8.661639795781266,53,2.0
4573.0,1.0,9700,19121,573.0,2,2,,30,3.0
4573.0,1.0,8401,14110,573.0,2,1,7.745435610274381,25,4.0
4574.0,1.0,4000,17112,593.0,1,2,9.131513591430211,47,2.0
4575.0,1.0,8501,19112,658.0,1,1,8.150756470275551,51,3.0
4575.0,1.0,8401,13351,658.0,2,1,9.131513591430211,34,5.0
4575.0,1.0,8402,15412,658.0,1,1,,26,4.0
4576.0,1.0,8401,17212,564.0,1,1,8.150756470275551,67,2.0
4577.0,1.0,8401,13257,531.0,2,1,7.313886831633462,50,6.0
4577.0,1.0,4804,17533,531.0,2,2,7.313886831633462,81,3.0
4577.0,1.0,8501,12330,531.0,1,1,8.853808274977197,34,6.0
4577.0,1.0,8401,17413,531.0,1,1,8.853808274977197,30,5.0
4577.0,1.0,8501,12341,531.0,1,1,8.853808274977197,24,6.0
4578.0,1.0,4802,13322,1016.0,2,2,8.006700845440367,37,5.0
4578.0,1.0,4904,19621,1016.0,1,2,6.734591659972948,17,4.0
4579.0,1.0,6400,13410,787.0,1,1,9.210440366976517,51,6.0
4579.0,1.0,8401,14110,787.0,2,1,8.517393171418904,41,5.0
4580.0,1.0,8600,19112,831.0,2,1,7.741099090035366,65,3.0
4580.0,1.0,8402,17222,831.0,1,1,8.517393171418904,42,5.0
4581.0,1.0,8401,15414,680.0,1,1,8.853808274977197,68,3.0
4581.0,1.0,8501,15153,680.0,2,1,,53,1.0
4581.0,1.0,8200,15223,680.0,2,2,8.294299608857235,26,9.0
4582.0,1.0,4000,17112,874.0,1,2,8.517393171418904,44,6.0
4582.0,1.0,4809,15221,874.0,2,2,7.0909098220799835,35,4.0
4582.0,1.0,4803,17511,874.0,2,2,8.612685172875459,17,4.0
4583.0,1.0,8600,15414,874.0,1,1,8.77971129020447,37,6.0
4583.0,1.0,4807,15223,874.0,2,2,8.517393171418904,34,5.0
4585.0,1.0,9700,19111,2700.0,2,2,6.361302477572996,38,2.0
4586.0,1.0,4809,15221,2219.0,2,2,,45,3.0
4586.0,1.0,4000,19313,2219.0,1,2,,24,7.0
4586.0,1.0,4810,15221,2219.0,2,2,,21,7.0
4586.0,1.0,9700,19111,2219.0,2,2,,19,7.0
4587.0,1.0,5602,15212,1972.0,2,6,8.150756470275551,39,2.0
4588.0,1.0,101,19211,1484.0,2,2,,40,5.0
4588.0,1.0,2309,17113,1484.0,1,2,8.867990898182093,67,3.0
4589.0,1.0,101,19211,1309.0,1,2,8.412054873292933,51,2.0
4590.0,1.0,101,16111,1227.0,2,2,7.313886831633462,80,1.0
4591.0,1.0,101,16111,1503.0,1,2,8.006700845440367,36,5.0
4592.0,1.0,9700,19111,1165.0,2,2,,61,3.0
4593.0,1.0,5602,15212,2196.0,2,2,8.412054873292933,42,2.0
4593.0,1.0,4811,15212,2196.0,2,2,8.101980731853192,28,2.0
4594.0,1.0,7200,12131,2173.0,1,2,9.781376414141157,64,9.0
4594.0,1.0,8402,12113,2173.0,2,1,9.105090961257085,60,9.0
4594.0,1.0,7100,12142,2173.0,1,2,8.853808274977197,32,9.0
4594.0,1.0,7100,12149,2173.0,1,2,8.853808274977197,30,9.0
4594.0,1.0,8600,12250,2173.0,1,2,8.853808274977197,27,9.0
4595.0,1.0,8402,14110,693.0,1,1,9.546884034617925,58,9.0
4595.0,1.0,8402,15412,693.0,2,1,9.546884034617925,57,9.0
4595.0,1.0,8402,14110,693.0,2,1,8.853808274977197,28,9.0
4596.0,1.0,8501,13343,797.0,2,1,8.987321812850125,48,9.0
4596.0,1.0,8501,13343,797.0,1,1,9.99884318585288,46,9.0
4597.0,1.0,8401,12140,521.0,1,1,9.781376414141157,64,9.0
4597.0,1.0,8501,12330,521.0,2,2,8.699681400989514,60,9.0
4597.0,1.0,8401,12511,521.0,1,1,8.699681400989514,33,9.0
4598.0,1.0,4501,15242,613.0,1,2,,67,9.0
4598.0,1.0,8501,12310,613.0,1,1,9.105090961257085,66,9.0
4599.0,1.0,4810,19520,1034.0,1,2,8.853808274977197,35,5.0
4599.0,1.0,9409,14226,1034.0,2,2,8.853808274977197,31,7.0
4600.0,1.0,8501,19112,789.0,2,4,7.601402334583733,29,5.0
4600.0,1.0,4000,17112,789.0,1,2,8.294299608857235,30,4.0
4600.0,1.0,1600,17115,789.0,2,2,6.2166061010848646,11,2.0
4601.0,1.0,4000,17110,746.0,1,2,,50,2.0
4601.0,1.0,5300,14412,746.0,1,2,,20,4.0
4602.0,1.0,9700,19111,827.0,2,2,8.648396877031582,42,2.0
4603.0,1.0,4804,15223,894.0,2,2,8.517393171418904,21,4.0
4603.0,1.0,9700,15311,894.0,2,2,,27,4.0
4603.0,1.0,8600,13213,894.0,1,1,,28,5.0
4603.0,1.0,4000,17221,894.0,1,2,,20,4.0
4604.0,1.0,8401,14120,971.0,2,1,,32,5.0
4604.0,1.0,4903,18331,971.0,1,2,8.853808274977197,40,4.0
4605.0,1.0,3600,17126,759.0,1,1,8.853808274977197,33,5.0
4605.0,1.0,9602,15141,759.0,2,2,8.294299608857235,33,5.0
4606.0,1.0,5601,17510,930.0,1,2,8.987321812850125,37,6.0
4606.0,1.0,9700,19111,930.0,2,2,7.3783837129967145,33,5.0
4607.0,1.0,4000,17112,941.0,1,2,7.824445930877619,40,3.0
4608.0,1.0,4502,17213,564.0,1,2,7.601402334583733,47,2.0
4608.0,1.0,4000,19313,564.0,1,2,8.517393171418904,19,5.0
4609.0,1.0,4804,15223,1389.0,2,2,8.699681400989514,37,5.0
4609.0,1.0,4804,15223,1389.0,1,2,8.699681400989514,38,5.0
4610.0,1.0,5601,17512,686.0,1,2,8.853808274977197,28,9.0
4610.0,1.0,5601,17512,686.0,2,2,8.853808274977197,56,5.0
4611.0,1.0,8501,12353,692.0,2,1,,60,7.0
4611.0,1.0,6900,12411,692.0,1,2,9.61587214452889,61,9.0
4612.0,1.0,4811,15243,1357.0,2,6,8.294299608857235,50,5.0
4614.0,1.0,5601,15131,2086.0,1,2,8.086717920303906,23,8.0
4615.0,1.0,8200,14222,3962.0,2,2,8.366602832783736,35,5.0
4615.0,1.0,4000,17112,3962.0,1,2,8.006700845440367,29,5.0
4616.0,1.0,8200,14222,1695.0,2,2,8.412054873292933,22,5.0
4617.0,1.0,8600,14110,1208.0,2,1,7.601402334583733,56,5.0
4617.0,1.0,3501,14110,1208.0,1,1,8.853808274977197,56,5.0
4618.0,1.0,8501,12330,1259.0,2,1,9.105090961257085,52,7.0
4618.0,1.0,8501,12341,1259.0,2,1,7.824445930877619,81,7.0
4619.0,1.0,8600,14120,1433.0,2,1,9.392745258631441,61,4.0
4619.0,1.0,4805,15223,1433.0,2,2,,27,8.0
4620.0,1.0,4808,15223,1249.0,2,2,8.517393171418904,50,5.0
4620.0,1.0,8401,14225,1249.0,1,1,9.210440366976517,50,5.0
4620.0,1.0,8401,14225,1249.0,1,1,8.160803920954665,29,8.0
4620.0,1.0,8501,12330,1249.0,2,1,,22,8.0
4620.0,1.0,8501,12330,1249.0,1,1,,50,8.0
4621.0,1.0,4810,19520,940.0,1,2,,41,5.0
4621.0,1.0,4810,19520,940.0,2,2,,45,5.0
4622.0,1.0,8600,14226,929.0,2,1,8.006700845440367,53,6.0
4622.0,1.0,1600,17115,929.0,1,2,,20,4.0
4623.0,1.0,4808,15221,1048.0,2,2,8.294299608857235,40,3.0
4623.0,1.0,101,19212,1048.0,1,2,8.160803920954665,81,2.0
4624.0,1.0,9700,19111,948.0,2,2,8.412054873292933,50,3.0
4624.0,1.0,5601,15131,948.0,1,2,8.699681400989514,20,5.0
4624.0,1.0,1009,15223,948.0,2,2,8.294299608857235,26,5.0
4625.0,1.0,9700,19111,1321.0,2,2,7.601402334583733,31,4.0
4625.0,1.0,4000,17112,1321.0,1,2,8.699681400989514,31,4.0
4626.0,1.0,8401,15419,1357.0,2,1,8.086717920303906,36,4.0
4627.0,1.0,4810,19520,1109.0,2,6,8.517393171418904,55,4.0
4627.0,1.0,4806,15245,1109.0,1,2,8.699681400989514,22,4.0
4628.0,1.0,4000,17411,1113.0,1,2,8.294299608857235,45,2.0
4628.0,1.0,4000,17411,1113.0,1,2,7.783640596221253,19,4.0
4628.0,1.0,4000,19313,1113.0,1,2,7.244941546337007,21,4.0
4629.0,1.0,9700,19111,1623.0,2,2,6.90875477931522,27,5.0
4630.0,1.0,9601,19121,1543.0,2,1,8.006700845440367,59,1.0
4630.0,1.0,9700,19111,1543.0,2,2,7.313886831633462,20,2.0
4631.0,1.0,4000,17131,1624.0,1,2,8.03947991910045,34,5.0
4631.0,1.0,4807,19621,1624.0,1,2,7.937731775260109,26,2.0
4632.0,1.0,101,16111,1182.0,2,2,6.133398042996649,19,5.0
4633.0,1.0,4807,14110,1834.0,1,2,8.517393171418904,19,4.0
4633.0,1.0,9700,19111,1834.0,2,2,,25,4.0
4634.0,1.0,5300,14412,1362.0,1,1,9.305741456739435,52,4.0
4634.0,1.0,4803,15223,1362.0,2,2,7.313886831633462,49,3.0
4634.0,1.0,4800,15223,1362.0,2,2,7.313886831633462,27,5.0
4635.0,1.0,9700,19111,2235.0,2,2,8.556606193773073,37,4.0
4635.0,1.0,2500,17212,2235.0,1,2,8.412054873292933,35,4.0
4636.0,1.0,9700,19111,1456.0,2,2,6.175867270105761,22,4.0
4636.0,1.0,1600,18172,1456.0,1,2,8.699681400989514,20,3.0
4636.0,1.0,102,19212,1456.0,1,2,,26,3.0
4637.0,1.0,9700,19111,1499.0,2,2,8.294299608857235,70,3.0
4637.0,1.0,8501,12341,1499.0,1,1,8.517393171418904,39,7.0
4638.0,1.0,103,19212,1435.0,1,2,8.517393171418904,49,2.0
4638.0,1.0,9700,19111,1435.0,2,2,6.68586094706836,26,4.0
4638.0,1.0,8102,19214,1435.0,1,2,,14,4.0
4638.0,1.0,103,19212,1435.0,1,2,8.517393171418904,20,2.0
4639.0,1.0,9409,19112,1650.0,2,2,7.0909098220799835,44,1.0
4639.0,1.0,4000,17115,1650.0,1,2,7.601402334583733,46,2.0
4640.0,1.0,4000,17112,1657.0,1,2,8.071218539969863,34,3.0
4641.0,1.0,4000,17131,1144.0,1,2,8.006700845440367,21,5.0
4641.0,1.0,4000,17112,1144.0,1,2,8.006700845440367,19,4.0
4642.0,1.0,1400,17531,1392.0,2,2,8.366602832783736,62,5.0
4642.0,1.0,101,19211,1392.0,2,2,,96,1.0
4643.0,1.0,1009,17512,1482.0,1,2,8.071218539969863,72,2.0
4643.0,1.0,4808,15221,1482.0,2,2,8.071218539969863,72,2.0
4644.0,1.0,5601,15120,2338.0,1,2,8.517393171418904,52,4.0
4644.0,1.0,5601,15120,2338.0,2,2,8.006700845440367,32,3.0
4645.0,1.0,8501,12341,1670.0,1,1,8.517393171418904,39,7.0
4645.0,1.0,9602,15141,1670.0,2,2,6.90875477931522,38,4.0
4646.0,1.0,2309,11321,2017.0,1,2,8.839421607620602,53,2.0
4646.0,1.0,2309,19329,2017.0,1,2,7.601402334583733,23,4.0
4647.0,1.0,102,19212,1804.0,2,2,6.398594934535208,30,4.0
4648.0,1.0,4000,17112,1584.0,1,2,8.517393171418904,31,4.0
4649.0,1.0,4000,17112,1947.0,1,2,8.006700845440367,56,2.0
4649.0,1.0,4000,17112,1947.0,1,2,7.783640596221253,22,4.0
4650.0,1.0,4504,17231,2787.0,1,2,8.517393171418904,23,3.0
4650.0,1.0,9700,19111,2787.0,2,2,7.741099090035366,22,4.0
4651.0,1.0,9609,13435,1428.0,1,2,7.496097345175956,22,5.0
4651.0,1.0,9700,19111,1428.0,2,2,8.006700845440367,54,2.0
4652.0,1.0,4000,17112,2114.0,1,2,7.824445930877619,35,3.0
4652.0,1.0,9700,15311,2114.0,2,2,6.90875477931522,29,2.0
4653.0,1.0,9700,19111,1937.0,2,2,7.824445930877619,42,2.0
4654.0,1.0,9700,19111,1677.0,2,2,7.170888478512505,56,2.0
4655.0,1.0,8600,15321,1869.0,2,1,9.392745258631441,55,6.0
4655.0,1.0,3501,17411,1869.0,1,1,8.853808274977197,56,4.0
4655.0,1.0,8501,12341,1869.0,2,1,8.732465848349879,35,7.0
4655.0,1.0,8401,19621,1869.0,1,1,6.90875477931522,19,5.0
4656.0,1.0,4803,15221,1461.0,2,2,8.131824785007195,70,2.0
4656.0,1.0,8501,12341,1461.0,1,1,8.294299608857235,25,7.0
4657.0,1.0,1009,17512,2075.0,2,2,8.237743803890933,37,3.0
4657.0,1.0,9100,14411,2075.0,1,2,5.017279836814924,18,4.0
4658.0,1.0,9700,15322,1261.0,2,2,6.803505257608338,43,2.0
4658.0,1.0,4000,19313,1261.0,1,2,6.769641976852503,17,4.0
4658.0,1.0,9700,15311,1261.0,2,2,6.3473892096560105,15,2.0
4659.0,1.0,9700,15311,1120.0,2,2,7.937731775260109,47,2.0
4659.0,1.0,8600,13344,1120.0,2,2,,24,6.0
4660.0,1.0,4806,15245,1200.0,1,2,8.922791623969637,25,5.0
4661.0,1.0,9700,19111,1525.0,2,2,6.2166061010848646,59,2.0
4662.0,1.0,1001,17511,1353.0,1,2,8.517393171418904,26,4.0
4662.0,1.0,8000,15414,1353.0,1,2,7.696667081526462,59,2.0
4663.0,1.0,9700,19111,1071.0,2,2,6.2166061010848646,30,7.0
4664.0,1.0,8401,14416,1247.0,1,1,8.699681400989514,45,4.0
4665.0,1.0,8600,13221,1197.0,2,1,8.517393171418904,49,8.0
4665.0,1.0,8700,13221,1197.0,1,1,8.006700845440367,30,4.0
4665.0,1.0,8600,13221,1197.0,1,1,8.517393171418904,53,5.0
4665.0,1.0,4903,18331,1197.0,1,2,8.517393171418904,34,4.0
4666.0,1.0,4000,17112,1108.0,1,1,8.347827345782498,26,2.0
4668.0,1.0,9503,17412,1176.0,1,2,7.601402334583733,64,3.0
4668.0,1.0,4809,15223,1176.0,1,2,8.699681400989514,24,5.0
4669.0,1.0,4808,15221,1127.0,1,2,9.105090961257085,63,3.0
4669.0,1.0,4803,15223,1127.0,2,2,,56,4.0
4669.0,1.0,4804,15223,1127.0,2,2,,32,5.0
4669.0,1.0,4808,15230,1127.0,1,2,,22,5.0
4670.0,1.0,4808,15223,894.0,2,2,7.601402334583733,48,9.0
4670.0,1.0,4808,15221,894.0,1,2,7.601402334583733,52,4.0
4671.0,1.0,9700,19111,1382.0,2,2,7.824445930877619,41,6.0
4671.0,1.0,4000,17112,1382.0,1,2,7.601402334583733,20,4.0
4672.0,1.0,9700,19111,2054.0,2,2,8.200013648175434,41,3.0
4672.0,1.0,1600,17115,2054.0,1,2,8.006700845440367,40,2.0
4672.0,1.0,4808,15230,2054.0,1,2,6.90875477931522,17,3.0
4673.0,1.0,9700,19111,2292.0,2,2,8.160803920954665,83,1.0
4674.0,1.0,4804,15211,8076.0,2,2,8.294299608857235,44,2.0
4674.0,1.0,5601,15120,8076.0,1,2,5.707110264748875,50,3.0
4675.0,1.0,101,18341,1678.0,1,2,8.131824785007195,33,3.0
4676.0,1.0,4000,17112,2189.0,1,2,5.993961427306569,39,8.0
4677.0,1.0,9700,15322,1911.0,2,2,8.101980731853192,54,2.0
4677.0,1.0,4803,15223,1911.0,2,2,6.68586094706836,14,4.0
4677.0,1.0,4808,19112,1911.0,2,2,5.707110264748875,13,2.0
4678.0,1.0,9700,15322,1708.0,2,2,8.03947991910045,66,1.0
4680.0,1.0,102,18341,1463.0,1,2,8.517393171418904,45,3.0
4681.0,1.0,4000,17112,970.0,1,2,8.661639795781266,32,2.0
4682.0,1.0,4800,15223,665.0,1,2,,54,2.0
