nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
2655,,1000,17314,233.6835632,2,2,,NaN,
2656,,4803,15221,463.7162112,1,2,,NaN,
2657,,8509,12359,476.4665205,1,2,,NaN,
2658,,9700,15311,112.3567072,2,2,,NaN,
2659,,9700,17126,737.3857422,1,2,,NaN,
2660,,4810,15120,230.2097129,1,2,,NaN,
2662,,101,19211,1364.487896,2,2,,NaN,
2663,,8501,12330,858.0689902,2,1,,NaN,
2664,,8501,12330,473.4829125,1,1,,NaN,
2665,,3501,14222,362.3393861,2,2,,NaN,
2666,,8600,13221,264.9921343,2,1,,NaN,
2671,,3100,17522,1243.860382,1,2,,NaN,
2672,,4808,15223,1793.657413,2,2,,NaN,
2673,,101,19210,639.5953908,2,2,,NaN,
2675,,9301,13423,526.2962302,1,2,,NaN,
2676,,9700,19111,320.903506,2,2,,NaN,
2677,,4502,17231,234.3454053,1,2,,NaN,
2679,,9700,15322,498.4839281,1,2,,NaN,
2681,,9700,19111,225.7040295,2,2,,NaN,
2682,,1000,17319,361.6554119,2,2,,NaN,
2684,,4502,17231,1511.87602,1,2,,NaN,
2686,,8401,14110,328.3312807,2,1,,NaN,
2687,,8600,12221,1382.269084,2,1,,NaN,
2688,,1009,17512,896.1439422,2,2,,NaN,
2689,,8501,12342,979.8801283,2,1,,NaN,
2690,,8501,12330,930.1302018,2,1,,NaN,
2691,,1001,15223,382.1716765,1,2,,NaN,
2692,,9602,15141,202.6810674,1,2,,NaN,
2693,,8600,18322,750.7743921,1,1,,NaN,
2694,,8800,13412,866.0246506,2,2,,NaN,
2695,,9700,19111,665.8575834,2,2,,NaN,
2696,,4903,18331,854.8896141,1,2,,NaN,
2697,,3900,19611,782.2077935,1,1,,NaN,
2698,,4804,15223,764.6344867,2,2,,NaN,
2699,,8501,12635,531.966354,2,1,,NaN,
2700,,1501,17533,368.6575597,2,2,,NaN,
2701,,8401,12432,502.9731266,2,1,,NaN,
2702,,5800,12642,1325.075464,1,1,,NaN,
2703,,5601,19411,538.8280839,2,2,,NaN,
2704,,4803,15223,1738.64304,1,2,,NaN,
2705,,4000,17411,396.5709848,1,2,,NaN,
2706,,1400,15223,1854.461663,2,2,,NaN,
2707,,8102,19214,1111.808747,1,2,,NaN,
2708,,5601,19412,493.7764132,2,4,,NaN,
2709,,5602,19411,2071.877114,2,2,,NaN,
2710,,5602,15212,2478.354448,2,2,,NaN,
2711,,1009,14226,532.7737514,2,2,,NaN,
2712,,9302,15221,411.5815479,1,2,,NaN,
2713,,6000,12642,1519.701815,2,1,,NaN,
2714,,8501,12353,2688.769883,2,1,,NaN,
2715,,8501,12341,799.8597368,1,1,,NaN,
2716,,5202,15223,2885.096923,1,2,,NaN,
2717,,6100,15223,2417.239679,1,2,,NaN,
2718,,5601,12652,523.7742256,1,2,,NaN,
2719,,8402,13359,1019.731884,1,1,,NaN,
2720,,8501,12341,716.8519356,2,2,,NaN,
2721,,8600,12269,342.0874225,1,2,,NaN,
2722,,9700,19111,354.4932732,2,2,,NaN,
2723,,4903,18331,757.5956295,1,2,,NaN,
2724,,9700,19111,838.0753252,2,2,,NaN,
2725,,8501,12330,743.1025315,1,1,,NaN,
2726,,8402,15412,352.2038902,1,1,,NaN,
2727,,8501,12359,1215.848742,1,1,,NaN,
2728,,8101,19613,756.2272172,1,1,,NaN,
2729,,4000,14416,286.0982521,1,2,,NaN,
2730,,8501,12359,456.6263226,2,1,,NaN,
2731,,8401,12611,645.5858269,1,2,,NaN,
2733,,5202,14323,296.5352934,1,1,,NaN,
2734,,3600,14110,1081.774581,1,1,,NaN,
2735,,8501,15153,511.0044116,1,1,,NaN,
2736,,8401,14110,2161.748931,1,1,,NaN,
2737,,8600,12634,544.0896975,2,2,,NaN,
2738,,8401,12634,1253.080647,2,1,,NaN,
2739,,8501,12341,726.4634963,1,1,,NaN,
2740,,5601,15131,465.9531387,1,2,,NaN,
2741,,8401,12423,431.8805188,1,1,,NaN,
2742,,8101,19112,2089.577534,2,1,,NaN,
2743,,4804,15223,753.6235846,2,2,,NaN,
2744,,104,13240,628.9921622,2,1,,NaN,
2745,,101,19211,1323.225024,2,2,,NaN,
2746,,8401,14110,1107.735924,1,1,,NaN,
2747,,8501,11345,600.8277265,2,1,,NaN,
2748,,7500,13431,402.3616288,2,2,,NaN,
2749,,500,12114,751.7998921,1,2,,NaN,
2750,,8600,13344,1498.113352,2,2,,NaN,
2751,,4803,15221,311.2491467,1,2,,NaN,
2752,,7301,12166,601.4201026,1,2,,NaN,
2753,,8501,12310,871.3798292,2,1,,NaN,
2754,,8800,19111,1718.734477,2,4,,NaN,
2755,,8501,12320,399.1181275,2,1,,NaN,
2756,,4804,15244,600.1460803,2,2,,NaN,
2757,,9700,19111,461.9757042,2,2,,NaN,
2759,,8501,12300,105.716674,2,1,,NaN,
2760,,9700,15322,1135.988491,2,2,,NaN,
2761,,8501,12310,1722.227465,2,1,,NaN,
2762,,9602,15142,4037.117365,2,2,,NaN,
2763,,9503,17531,1253.635156,2,2,,NaN,
2764,,4804,15223,1142.899035,2,2,,NaN,
2765,,8402,15412,1742.427694,1,1,,NaN,
2766,,8401,14110,2385.734665,2,1,,NaN,
2767,,8501,12310,793.5574619,1,1,,NaN,
2768,,8401,14110,997.4909074,1,1,,NaN,
2769,,6200,14110,2107.942532,2,2,,NaN,
2770,,4804,15221,3252.250896,2,2,,NaN,
2771,,8401,14225,250.5781541,1,1,,NaN,
2772,,9700,19111,429.0233021,2,2,,NaN,
2773,,5100,15411,396.4227806,1,1,,NaN,
2774,,8402,15412,659.2174015,2,1,,NaN,
2775,,9700,19111,838.2689051,2,2,,NaN,
2776,,9700,19111,5364.396797,1,2,,NaN,
2777,,8501,12330,2757.938562,2,1,,NaN,
2778,,8401,14110,4530.612898,1,1,,NaN,
2779,,8501,12300,2850.144812,2,2,,NaN,
2780,,8401,19312,699.3288616,1,1,,NaN,
2781,,8401,14000,902.755246,2,1,,NaN,
2782,,4804,15223,3094.386569,2,2,,NaN,
2783,,9302,15131,967.3599797,2,2,,NaN,
2784,,8600,19112,424.7919036,2,2,,NaN,
2785,,4808,15223,1504.232502,2,2,,NaN,
2786,,8600,15153,552.1128289,1,1,,NaN,
2787,,4804,15223,751.6200443,2,2,,NaN,
2788,,8401,19111,1767.797653,2,1,,NaN,
2789,,4803,15221,360.4553329,1,2,,NaN,
2792,,8401,14110,1492.753399,1,1,,NaN,
2793,,9700,19111,853.2460272,2,2,,NaN,
2794,,2100,18183,1554.649258,2,2,,NaN,
2795,,8600,14110,1707.084318,2,2,,NaN,
2796,,4807,15222,706.0848109,2,2,,NaN,
2797,,5601,11412,629.9465026,1,2,,NaN,
2798,,1100,14311,560.0712357,1,2,,NaN,
2799,,9602,15141,586.5457464,2,2,,NaN,
2800,,4804,15221,1112.653288,1,2,,NaN,
2801,,8600,12411,904.6875017,1,2,,NaN,
2802,,4808,15221,547.143431,1,2,,NaN,
2803,,4806,15245,1086.967965,2,2,,NaN,
2804,,9700,15322,411.1337751,2,2,,NaN,
2805,,8600,17213,598.6315914,1,1,,NaN,
2806,,8102,19214,427.3622549,1,2,,NaN,
2807,,8501,11345,913.0210699,2,1,,NaN,
2808,,8501,12330,1276.800126,1,1,,NaN,
2809,,6400,14211,1593.155026,1,2,,NaN,
2810,,8600,14223,4230.565151,1,1,,NaN,
2811,,4000,17233,337.2459489,1,1,,NaN,
2812,,8402,15412,1522.849422,1,1,,NaN,
2813,,5800,13431,906.8409648,1,2,,NaN,
2814,,4901,19312,638.6447172,1,1,,NaN,
2815,,3501,15414,906.1767572,1,3,,NaN,
2816,,8401,18322,832.2134259,1,1,,NaN,
2817,,9700,19111,428.8722224,2,2,,NaN,
2818,,9700,19111,425.7137032,2,2,,NaN,
2819,,9301,19112,685.5813027,2,2,,NaN,
2820,,1502,18156,116.2403989,2,2,,NaN,
2821,,8402,10310,586.4200212,1,1,,NaN,
2822,,9700,19111,536.8295654,2,2,,NaN,
2824,,4000,17112,769.8960211,1,2,,NaN,
2825,,3600,19312,555.1166551,1,3,,NaN,
2826,,9503,17533,422.3957672,2,2,,NaN,
2827,,9700,19111,581.1324548,2,2,,NaN,
2828,,9700,19111,755.0068995,2,2,,NaN,
2829,,9700,19111,575.5735398,2,2,,NaN,
2830,,8501,12341,591.3727578,2,1,,NaN,
2831,,8501,15153,238.366405,2,1,,NaN,
2832,,8501,15153,543.2482514,2,1,,NaN,
2833,,5601,19412,823.0341801,2,2,,NaN,
2834,,1300,17533,174.1491413,2,2,,NaN,
2835,,8501,19112,232.8427202,1,1,,NaN,
2836,,4803,15223,535.2695041,2,2,,NaN,
2837,,9700,15322,205.2031661,1,2,,NaN,
2838,,4802,15223,363.1817853,1,2,,NaN,
2840,,4807,15223,595.5219338,1,2,,NaN,
2841,,1009,17512,868.6994864,2,2,,NaN,
2842,,8600,12634,373.3556931,2,1,,NaN,
2843,,1009,17512,271.8132635,2,2,,NaN,
2844,,1009,17512,364.7535336,2,2,,NaN,
2846,,9502,17422,396.958378,1,2,,NaN,
2847,,5601,15222,406.6986703,2,2,,NaN,
2848,,8501,12341,771.2570907,1,1,,NaN,
2849,,8401,12432,945.2484709,1,1,,NaN,
2850,,8600,12634,714.1856449,2,1,,NaN,
2851,,8401,14419,868.6264606,1,1,,NaN,
2852,,4000,17112,389.7905221,1,2,,NaN,
2853,,4803,15223,964.0632768,2,2,,NaN,
2854,,8401,14110,478.3122902,2,1,,NaN,
2855,,2500,18219,464.1586822,1,2,,NaN,
2856,,9700,19111,412.3369942,2,2,,NaN,
2857,,8401,12000,1642.78139,2,1,,NaN,
2858,,5300,18321,167.91175,1,2,,NaN,
2859,,8401,14311,1188.858524,1,1,,NaN,
2860,,8800,15312,280.1997431,2,1,,NaN,
2861,,9700,19111,482.4447869,1,2,,NaN,
2862,,4000,17112,794.2536129,1,2,,NaN,
2863,,6900,14214,893.2812145,1,2,,NaN,
2864,,9700,15322,389.5046691,2,2,,NaN,
2865,,5500,11411,177.4164361,2,2,,NaN,
2867,,7900,11411,302.284991,2,2,,NaN,
2868,,8401,17112,246.1371129,1,1,,NaN,
2870,,1009,17512,297.4030747,2,2,,NaN,
2871,,8600,12634,301.0622177,2,1,,NaN,
2872,,8401,13343,423.3873276,2,1,,NaN,
2873,,7301,12431,104.6778166,1,1,,NaN,
2874,,2100,12141,149.0874161,2,1,,NaN,
2875,,9301,13423,113.2063604,1,2,,NaN,
2876,,6100,13513,171.7320368,1,2,,NaN,
2877,,8402,15412,116.0423221,1,1,,NaN,
2878,,9503,17112,390.8974874,1,2,,NaN,
2879,,5800,13512,411.5059836,1,2,,NaN,
2880,,5601,18321,192.8020758,1,2,,NaN,
2881,,5300,14110,346.3735376,1,2,,NaN,
2882,,4000,17112,285.0737842,1,2,,NaN,
2883,,4000,17112,163.8236003,1,2,,NaN,
2884,,9700,19111,2031.433072,2,2,,NaN,
2885,,9501,13114,463.1155419,2,2,,NaN,
2886,,4807,19334,267.4425999,1,2,,NaN,
2887,,4807,15223,596.846361,2,2,,NaN,
2888,,1003,17513,1024.126662,1,2,,NaN,
2889,,4000,19313,590.5581239,1,2,,NaN,
2891,,1009,17512,907.128553,1,2,,NaN,
2892,,8402,15412,331.361486,1,1,,NaN,
2893,,8401,14416,180.3220604,2,1,,NaN,
2894,,8501,19112,832.6350591,2,1,,NaN,
2895,,9700,15322,1200.828997,2,2,,NaN,
2896,,4803,15221,267.5092607,2,2,,NaN,
2897,,5601,15120,711.8663376,1,2,,NaN,
2898,,9700,19111,766.3836488,2,2,,NaN,
2899,,6900,12411,1051.248691,1,2,,NaN,
2900,,8800,17533,561.0282694,2,1,,NaN,
2901,,9700,19111,3085.382224,2,2,,NaN,
2902,,3600,13132,1309.173704,1,1,,NaN,
2903,,9700,19111,519.9492437,2,2,,NaN,
2904,,4804,15223,399.2611613,1,2,,NaN,
2905,,9700,19111,1842.968536,1,2,,NaN,
2907,,8101,19112,1577.410143,2,1,,NaN,
2908,,4000,17126,390.2083674,1,2,,NaN,
2909,,5601,15221,242.5943261,1,2,,NaN,
2910,,9602,13412,125.8694901,2,2,,NaN,
2911,,8200,15132,1468.208665,2,2,,NaN,
2913,,5601,15246,231.6253712,2,2,,NaN,
2914,,4502,12411,746.4788693,2,2,,NaN,
2915,,101,19111,2133.347542,2,2,,NaN,
2916,,4807,15221,1419.658821,2,2,,NaN,
2917,,8501,19112,401.6584942,2,1,,NaN,
2918,,8401,17213,612.7211177,1,1,,NaN,
2919,,5601,19411,561.6382361,2,2,,NaN,
2920,,9700,19111,220.7386854,2,2,,NaN,
2921,,8600,12221,958.7831268,1,1,,NaN,
2922,,4000,19313,938.2476059,1,2,,NaN,
2923,,9700,19111,1607.19441,2,2,,NaN,
2924,,5601,15120,624.2612703,1,2,,NaN,
2925,,8509,15312,374.662977,1,1,,NaN,
2926,,4800,19112,334.0773773,1,2,,NaN,
2927,,8600,14223,1170.836049,2,2,,NaN,
2928,,4811,14222,570.2507296,1,2,,NaN,
2929,,8501,12341,285.1412369,1,1,,NaN,
2930,,4803,15221,1179.793134,2,2,,NaN,
2931,,4803,15223,1147.253624,2,2,,NaN,
2934,,9700,15311,1347.196031,2,2,,NaN,
2935,,6900,14414,2921.820024,2,1,,NaN,
2936,,5601,15223,1513.60516,2,2,,NaN,
2937,,8401,14110,1226.122736,2,1,,NaN,
2938,,4808,19334,896.7344468,2,2,,NaN,
2939,,1100,14110,1254.433006,1,2,,NaN,
2940,,5601,15246,1881.441026,1,2,,NaN,
2941,,4502,19629,2319.660485,1,2,,NaN,
2942,,8401,13343,676.8363135,2,1,,NaN,
2943,,8600,13212,861.2472103,1,2,,NaN,
2944,,600,13257,1302.258535,1,2,,NaN,
2945,,4803,15221,1876.668591,1,2,,NaN,
2946,,8501,12300,2822.818161,2,1,,NaN,
2947,,8600,12211,1382.70741,2,1,,NaN,
2948,,5800,12642,1112.479064,2,2,,NaN,
2949,,1100,12511,2347.604674,2,2,,NaN,
2950,,2900,14110,4587.786015,2,2,,NaN,
2951,,3600,17126,3538.935307,1,2,,NaN,
2952,,8501,14225,2100.014957,1,2,,NaN,
2953,,8501,15311,1903.102312,2,2,,NaN,
2954,,8501,12300,1671.081586,2,2,,NaN,
2955,,8509,12355,513.0536288,2,2,,NaN,
2957,,8501,12300,1334.929575,2,1,,NaN,
2959,,8501,12300,840.1741001,2,2,,NaN,
2960,,8600,13211,1021.918296,2,2,,NaN,
2961,,8501,12330,718.4194051,2,1,,NaN,
2962,,8501,12330,557.8296466,2,1,,NaN,
2963,,4807,19334,461.2293592,2,2,,NaN,
2964,,9700,19111,2714.298718,2,2,,NaN,
2965,,8501,12354,1309.889101,1,1,,NaN,
2966,,4810,19520,847.6007719,1,2,,NaN,
2967,,1300,15223,1071.089516,2,2,,NaN,
2968,,4803,15223,659.2889885,2,2,,NaN,
2969,,8600,13221,729.6006767,1,1,,NaN,
2970,,1300,13323,2813.206454,1,2,,NaN,
2971,,4805,15223,1368.722632,1,2,,NaN,
2972,,1300,17532,1842.551094,2,2,,NaN,
2973,,8501,14311,2783.770709,2,1,,NaN,
2974,,6800,14110,2186.502497,2,2,,NaN,
2975,,4803,15221,921.0905783,1,2,,NaN,
2976,,8401,14120,2783.770709,2,1,,NaN,
2978,,8401,12632,771.1514517,2,1,,NaN,
2979,,9602,15141,1515.185652,1,2,,NaN,
2980,,9700,19111,1536.163185,2,2,,NaN,
2982,,8501,12300,1647.382158,2,1,,NaN,
2983,,4805,15223,935.6888459,1,2,,NaN,
2984,,5601,13434,534.9811929,2,2,,NaN,
2985,,4000,17112,1196.228014,1,2,,NaN,
2986,,8800,13221,544.4974165,2,1,,NaN,
2987,,4805,15223,1880.075653,1,2,,NaN,
2988,,101,15221,1096.429055,2,2,,NaN,
2989,,4807,15223,574.0734579,2,2,,NaN,
2990,,8600,12634,425.7191883,1,2,,NaN,
2991,,9602,15141,259.565866,1,2,,NaN,
2992,,4804,15221,395.4473854,2,2,,NaN,
2993,,1009,17512,187.3773805,2,2,,NaN,
2994,,9503,17127,263.4009842,1,2,,NaN,
2995,,4803,18322,1063.162293,1,2,,NaN,
2996,,4804,15223,511.9969433,2,2,,NaN,
2997,,7301,12431,1627.591436,1,2,,NaN,
2998,,6400,14211,2885.167306,1,1,,NaN,
2999,,7302,14227,772.8920849,2,2,,NaN,
3000,,9000,12655,1211.090932,1,2,,NaN,
3001,,8501,12341,729.6076084,2,1,,NaN,
3002,,8600,14110,522.4582189,1,2,,NaN,
3003,,101,19211,337.9471883,1,2,,NaN,
3004,,4800,11420,314.6448154,1,2,,NaN,
3005,,1009,17512,300.2158693,2,2,,NaN,
3006,,8401,19613,607.4980072,1,1,,NaN,
3007,,9700,15311,337.9686594,2,2,,NaN,
3008,,4000,17112,232.9667396,1,2,,NaN,
3009,,9700,19111,330.3928465,2,2,,NaN,
3010,,4807,15221,528.1158623,1,2,,NaN,
3011,,4000,17411,1616.562842,1,2,,NaN,
3012,,1400,17531,724.2181185,2,2,,NaN,
3013,,4807,14311,572.648287,2,2,,NaN,
3014,,1100,18322,648.1890601,1,2,,NaN,
3015,,5500,15153,184.7353013,1,2,,NaN,
3016,,4807,15223,762.4691657,2,2,,NaN,
3017,,9700,19111,490.7440712,2,2,,NaN,
3018,,4903,18322,502.279594,1,2,,NaN,
3019,,101,19211,427.1112688,1,2,,NaN,
3020,,9700,19111,730.4198313,2,2,,NaN,
3021,,8501,12341,226.2210034,2,1,,NaN,
3022,,8600,12634,477.1699142,2,1,,NaN,
3023,,4803,15223,612.1657258,2,2,,NaN,
3024,,9502,15223,889.330378,1,2,,NaN,
3025,,8600,13221,1176.999801,1,2,,NaN,
3026,,4803,15223,765.5964696,1,2,,NaN,
3027,,9700,19111,5174.134937,2,2,,NaN,
3028,,2500,17223,665.8965087,1,2,,NaN,
3029,,8600,13221,1259.844671,1,2,,NaN,
3030,,5601,15120,2384.413951,1,2,,NaN,
3031,,8501,14311,4049.822595,2,2,,NaN,
3033,,5601,19412,1937.681848,2,2,,NaN,
3034,,8501,12342,703.7655344,2,2,,NaN,
3035,,4803,12411,835.6842845,2,2,,NaN,
3036,,4803,15120,864.3676788,2,2,,NaN,
3037,,1100,11321,708.5954039,1,2,,NaN,
3038,,5601,15230,274.4345102,2,2,,NaN,
3039,,2800,17233,1793.647394,1,2,,NaN,
3040,,6400,13323,1370.120446,2,2,,NaN,
3041,,8501,12342,1022.795758,2,1,,NaN,
3042,,6900,12411,1578.130269,1,2,,NaN,
3043,,9700,19111,940.2489944,2,2,,NaN,
3044,,9700,19111,1842.085812,2,2,,NaN,
3045,,8401,14110,2437.745289,2,1,,NaN,
3046,,4808,15230,479.3421909,2,2,,NaN,
3047,,8800,13412,832.5227262,2,1,,NaN,
3048,,9700,19111,964.4121519,2,2,,NaN,
3050,,4806,15245,2112.650671,1,2,,NaN,
3051,,8501,12330,520.2152875,1,1,,NaN,
3052,,2500,17223,987.7122956,1,2,,NaN,
3053,,4000,19211,2103.865339,1,2,,NaN,
3054,,5601,15223,2147.817968,2,2,,NaN,
3055,,9700,19111,1301.553376,2,2,,NaN,
3057,,4800,14110,2116.989068,1,2,,NaN,
3058,,4808,19334,4295.794417,2,2,,NaN,
3059,,4803,15223,1285.275376,2,2,,NaN,
3060,,8401,19112,2174.247467,2,1,,NaN,
3061,,8200,15223,665.6897429,1,2,,NaN,
3062,,1009,17512,627.3783152,1,2,,NaN,
3063,,4903,18322,3106.666835,1,2,,NaN,
3064,,700,13212,2101.892023,2,2,,NaN,
3065,,8700,15321,1709.714812,2,2,,NaN,
3066,,1002,18344,2570.436021,1,3,,NaN,
3067,,8600,12634,5129.065675,2,2,,NaN,
3068,,5800,12642,3510.856598,1,1,,NaN,
3069,,8501,12300,1775.305514,2,1,,NaN,
3070,,2500,17212,6612.042537,1,2,,NaN,
3071,,9000,12652,1014.653377,2,2,,NaN,
3072,,9602,15141,509.7419151,1,2,,NaN,
3073,,4903,18331,1130.050909,1,2,,NaN,
3074,,8600,12634,439.6549446,2,2,,NaN,
3075,,6900,12611,666.7665433,1,2,,NaN,
3076,,4904,18332,1258.658011,1,2,,NaN,
3077,,4808,15223,417.4041077,2,2,,NaN,
3078,,4000,17111,856.0900143,1,2,,NaN,
3079,,6900,13342,436.9992589,2,2,,NaN,
3080,,600,13134,1121.163899,1,2,,NaN,
3081,,8102,15221,400.8654085,2,2,,NaN,
3082,,9700,15322,177.4148866,2,2,,NaN,
3083,,5900,13521,1516.218394,1,2,,NaN,
3085,,8800,15322,1473.244148,2,2,,NaN,
3086,,4000,17131,762.1612486,1,2,,NaN,
3087,,1009,17512,1803.477818,2,2,,NaN,
3088,,101,16111,1006.69871,1,2,,NaN,
3089,,8600,14226,1209.624215,2,2,,NaN,
3090,,2500,17221,329.5426915,1,2,,NaN,
3091,,8501,12341,416.0195551,2,1,,NaN,
3092,,4808,15230,1657.851086,2,2,,NaN,
3093,,8800,15322,751.3166753,2,2,,NaN,
3094,,4904,18332,1493.833259,1,2,,NaN,
3095,,5601,15131,736.530689,2,2,,NaN,
3096,,4902,15111,359.6611892,1,2,,NaN,
3097,,9700,19111,429.2079444,2,2,,NaN,
3098,,9000,15414,1176.17552,2,1,,NaN,
3099,,5900,13431,4262.695385,1,2,,NaN,
3100,,9609,13255,1350.449489,1,2,,NaN,
3101,,9602,15141,1634.452681,2,2,,NaN,
3102,,9700,15414,5567.471698,2,2,,NaN,
3103,,8501,12300,1289.317318,2,1,,NaN,
3104,,4803,15221,1351.292255,1,2,,NaN,
3105,,1009,18343,1533.261115,1,2,,NaN,
3106,,4810,19520,605.7356203,1,2,,NaN,
3107,,8501,12355,1887.913454,1,2,,NaN,
3108,,4801,18322,1385.513028,1,2,,NaN,
3109,,4803,17511,1461.256466,1,2,,NaN,
3110,,4808,15222,1649.59123,1,2,,NaN,
3111,,4903,18322,452.1582433,1,2,,NaN,
3112,,4808,15223,416.3032277,1,2,,NaN,
3113,,9602,15141,3282.025667,2,2,,NaN,
3114,,9700,15311,1478.147661,2,2,,NaN,
3115,,8501,12330,676.7728795,2,1,,NaN,
3116,,8501,14110,2201.010699,1,1,,NaN,
3117,,8501,11345,1514.772221,2,1,,NaN,
3118,,8501,12355,729.3504978,2,2,,NaN,
3120,,101,16111,733.3593462,1,2,,NaN,
3121,,8401,12619,2756.76289,1,1,,NaN,
3122,,8501,12341,471.1440552,1,1,,NaN,
3124,,8501,12634,1313.061175,2,2,,NaN,
3125,,5601,19412,1076.64035,2,2,,NaN,
3126,,8401,11111,2852.618154,1,1,,NaN,
3127,,8401,11111,934.394122,2,1,,NaN,
3128,,4808,15230,860.9386986,1,2,,NaN,
3129,,8401,12611,660.090172,2,1,,NaN,
3130,,8501,12300,1731.315011,1,2,,NaN,
3131,,8509,12310,1463.710328,1,1,,NaN,
3132,,8501,12330,905.7347018,2,1,,NaN,
3133,,5601,15223,2603.805078,2,2,,NaN,
3134,,8501,12330,1073.536854,1,1,,NaN,
3135,,8501,12341,453.5462576,2,1,,NaN,
3136,,8600,12634,1046.001178,2,1,,NaN,
3137,,8800,12635,581.6420317,2,1,,NaN,
3138,,8600,12212,842.1202947,1,1,,NaN,
3139,,8501,12341,2848.355971,1,2,,NaN,
3141,,8501,12300,668.6160379,1,2,,NaN,
3142,,8501,12330,1230.978193,2,1,,NaN,
3143,,1000,17411,2305.237615,1,2,,NaN,
3144,,7200,12000,1132.980752,1,1,,NaN,
3145,,1000,17310,1503.475354,2,2,,NaN,
3146,,9200,15414,1274.780224,1,2,,NaN,
3147,,8401,14110,1640.839749,1,1,,NaN,
3148,,3800,19612,1182.270501,2,2,,NaN,
3149,,8600,12431,2417.737523,1,1,,NaN,
3150,,4803,11420,3616.368012,2,2,,NaN,
3153,,7800,13333,1608.416264,2,2,,NaN,
3154,,8800,12269,1487.676565,2,1,,NaN,
3155,,8501,12300,789.4588176,1,1,,NaN,
3156,,8401,12642,1013.217767,1,1,,NaN,
3157,,4903,18322,3698.366312,1,2,,NaN,
3158,,8501,12300,1289.340407,1,1,,NaN,
3159,,8501,12300,550.8704354,2,1,,NaN,
3160,,3300,13114,972.8012719,1,2,,NaN,
3161,,9700,19111,901.499948,2,2,,NaN,
3162,,8600,12635,1971.916406,2,1,,NaN,
3163,,8501,12300,786.2335641,2,1,,NaN,
3164,,8501,12355,634.0802385,2,2,,NaN,
3165,,8501,12635,633.5338759,2,1,,NaN,
3166,,4903,18322,629.519203,1,2,,NaN,
3167,,8501,12300,2607.011392,2,1,,NaN,
3168,,5601,15221,1665.414817,2,2,,NaN,
3169,,8401,11111,1801.524279,1,1,,NaN,
3170,,9700,15322,2519.925424,2,2,,NaN,
3171,,8401,19510,1245.438912,1,1,,NaN,
3173,,8401,12511,208.8317106,1,1,,NaN,
3174,,4000,13112,1170.506339,2,2,,NaN,
3176,,4800,19334,2458.459795,1,2,,NaN,
3177,,9602,15142,1735.914396,2,2,,NaN,
3178,,9700,19111,1961.475581,2,2,,NaN,
3179,,9700,19111,2154.296104,2,2,,NaN,
3180,,4805,15230,6058.480125,2,2,,NaN,
3181,,8501,12300,2263.273494,2,1,,NaN,
3182,,1009,15120,832.1241363,2,2,,NaN,
3183,,8501,12359,1942.067806,2,2,,NaN,
3184,,4903,18322,2067.798054,1,2,,NaN,
3185,,9700,19111,571.768193,2,2,,NaN,
3186,,9700,15311,1531.164631,2,2,,NaN,
3187,,8501,12330,933.3461545,1,1,,NaN,
3188,,4000,12161,398.2774289,2,1,,NaN,
3189,,4803,15223,767.7086991,2,2,,NaN,
3190,,8501,12341,436.4815743,2,2,,NaN,
3191,,2500,18121,1847.455101,1,2,,NaN,
3192,,9700,19111,614.0505991,2,2,,NaN,
3193,,8600,14120,826.1248982,2,2,,NaN,
3194,,3501,12152,954.5479235,1,2,,NaN,
3196,,7302,13314,2608.295304,1,1,,NaN,
3197,,8509,13423,906.067318,2,2,,NaN,
3198,,6200,12512,680.1943277,1,2,,NaN,
3199,,7200,12000,1164.771045,1,1,,NaN,
3200,,8509,12359,1004.816936,2,2,,NaN,
3201,,4811,14222,763.5582311,1,2,,NaN,
3202,,8401,13343,788.7350891,2,1,,NaN,
3203,,8501,12330,1103.653824,2,1,,NaN,
3204,,2500,13122,1125.389065,1,2,,NaN,
3205,,6900,14120,929.7176291,2,2,,NaN,
3206,,8600,14110,656.0493746,2,1,,NaN,
3207,,9700,19111,361.0607238,2,2,,NaN,
3208,,9700,19111,411.8260513,2,2,,NaN,
3209,,4904,18332,1018.710025,1,2,,NaN,
3210,,6800,13334,2601.492837,1,2,,NaN,
3211,,8501,12341,886.691317,1,1,,NaN,
3212,,8501,12330,693.571645,2,1,,NaN,
3213,,8501,12341,468.611389,1,1,,NaN,
3214,,5900,13521,671.1280724,1,2,,NaN,
3215,,8501,12635,844.3215255,1,1,,NaN,
3216,,4803,15221,1060.535004,2,2,,NaN,
3217,,5601,15120,1533.240424,2,2,,NaN,
3218,,4810,15221,367.0083555,2,2,,NaN,
3219,,3300,17233,943.7134956,1,2,,NaN,
3220,,9700,19111,371.9515083,2,2,,NaN,
3221,,4807,13213,743.1665289,1,2,,NaN,
3223,,1009,17512,915.9283111,2,2,,NaN,
3224,,101,19211,633.5439752,2,2,,NaN,
3225,,1100,19211,467.4348005,2,2,,NaN,
3226,,6500,13321,819.5732038,1,2,,NaN,
3227,,7800,14416,835.6961101,2,2,,NaN,
3228,,1100,18183,1038.070338,2,2,,NaN,
3229,,9700,15311,616.4941924,2,2,,NaN,
3230,,1000,18160,579.9493943,2,2,,NaN,
3231,,1400,17533,1073.211807,2,2,,NaN,
3232,,8501,12300,310.9501976,2,1,,NaN,
3233,,1400,17531,1292.425576,2,2,,NaN,
