algorithm,resolution,num_communities,seed,modularity
leiden,10.777294423719212,62,2110,0.1547738800697328
leiden,10.777294423719212,59,9373,0.1749190838342443
leiden,10.777294423719212,61,3289,0.16962077757222888
leiden,10.777294423719212,61,54621,0.1690390728739787
leiden,10.777294423719212,64,21588,0.15931389830419973
leiden,10.777294423719212,59,23019,0.1862251433269107
leiden,10.777294423719212,58,57408,0.1889555543102246
leiden,10.777294423719212,60,18144,0.17825470529580706
leiden,12.47457266276664,65,43667,0.14870255374529273
leiden,12.47457266276664,66,55824,0.14631847020039201
leiden,12.47457266276664,63,14480,0.15572272646794177
leiden,12.47457266276664,67,57991,0.14688540528573166
leiden,12.47457266276664,68,54596,0.1326613813320319
leiden,12.47457266276664,65,50180,0.14097598251596402
leiden,12.47457266276664,66,50469,0.13752711225247616
leiden,12.47457266276664,66,2110,0.127106213778062
leiden,12.47457266276664,66,9373,0.14096932327319286
leiden,12.47457266276664,66,3289,0.14143353309006937
leiden,12.47457266276664,67,54621,0.12940190088646217
leiden,12.47457266276664,67,21588,0.13291273594964154
leiden,12.47457266276664,62,23019,0.1553719113368915
leiden,12.47457266276664,64,57408,0.15631341427415565
leiden,12.47457266276664,66,18144,0.14373559715721618
leiden,14.439149289283547,73,43667,0.12034393800372639
leiden,14.439149289283547,71,55824,0.1329693748099962
leiden,14.439149289283547,70,14480,0.12707475462547765
leiden,14.439149289283547,71,57991,0.12799355540628524
leiden,14.439149289283547,71,54596,0.12334176338098078
leiden,14.439149289283547,73,50180,0.11921310802787909
leiden,14.439149289283547,72,50469,0.11801436599391006
leiden,14.439149289283547,70,2110,0.1193234614575957
leiden,14.439149289283547,70,9373,0.12560472462585676
leiden,14.439149289283547,69,3289,0.131211409733266
leiden,14.439149289283547,70,54621,0.11938061696220643
leiden,14.439149289283547,70,21588,0.1227640660816522
leiden,14.439149289283547,69,23019,0.14118818114054166
leiden,14.439149289283547,69,57408,0.1393462182857363
leiden,14.439149289283547,74,18144,0.12350896966596323
leiden,16.71312018731537,80,43667,0.10037697932496911
leiden,16.71312018731537,80,55824,0.1041027257467567
leiden,16.71312018731537,81,14480,0.10747214670700696
leiden,16.71312018731537,78,57991,0.10692967737127568
leiden,16.71312018731537,79,54596,0.10299571653238726
leiden,16.71312018731537,79,50180,0.10429278659461858
leiden,16.71312018731537,79,50469,0.09993329607993731
leiden,16.71312018731537,76,2110,0.10424346936818812
leiden,16.71312018731537,77,9373,0.10587810275540809
leiden,16.71312018731537,78,3289,0.10843204674813084
leiden,16.71312018731537,79,54621,0.09905225625943051
leiden,16.71312018731537,79,21588,0.10218560940570857
leiden,16.71312018731537,78,23019,0.1111613919748256
leiden,16.71312018731537,76,57408,0.11197564860663858
leiden,16.71312018731537,79,18144,0.10847300881804772
leiden,19.345210773806517,86,43667,0.08663429741283084
leiden,19.345210773806517,84,55824,0.10004870352008795
leiden,19.345210773806517,86,14480,0.08818861609821922
leiden,19.345210773806517,84,57991,0.09488234686061621
leiden,19.345210773806517,85,54596,0.09018174681639801
leiden,19.345210773806517,84,50180,0.09195396605298299
leiden,19.345210773806517,85,50469,0.08454005861792876
leiden,19.345210773806517,81,2110,0.0890228539969814
leiden,19.345210773806517,85,9373,0.08602704485323971
leiden,19.345210773806517,84,3289,0.09055705290637922
leiden,19.345210773806517,85,54621,0.08387858703739401
leiden,19.345210773806517,85,21588,0.09008937568472841
leiden,19.345210773806517,81,23019,0.1060603589221473
leiden,19.345210773806517,82,57408,0.10015023306676739
leiden,19.345210773806517,84,18144,0.09000498837780006
leiden,22.39182006044756,90,43667,0.08169369238868124
leiden,22.39182006044756,89,55824,0.0878829176994603
leiden,22.39182006044756,89,14480,0.08085178426318422
leiden,22.39182006044756,90,57991,0.08949236951169709
leiden,22.39182006044756,88,54596,0.08489293073842437
leiden,22.39182006044756,89,50180,0.07826692645941946
leiden,22.39182006044756,88,50469,0.08184066134966048
leiden,22.39182006044756,88,2110,0.0769169757826658
leiden,22.39182006044756,90,9373,0.08017996681547128
leiden,22.39182006044756,88,3289,0.0822345782249887
leiden,22.39182006044756,89,54621,0.07730238185870275
leiden,22.39182006044756,88,21588,0.08217746842626722
leiden,22.39182006044756,86,23019,0.09789775000919525
leiden,22.39182006044756,88,57408,0.08646824659137323
leiden,22.39182006044756,88,18144,0.08656896249467294
leiden,25.91822914115521,95,43667,0.07230633509354081
leiden,25.91822914115521,92,55824,0.08261936371285233
leiden,25.91822914115521,91,14480,0.07473602752929948
leiden,25.91822914115521,92,57991,0.08046847547458502
leiden,25.91822914115521,92,54596,0.08182273038354114
leiden,25.91822914115521,95,50180,0.07163704065462151
leiden,25.91822914115521,93,50469,0.0766419098661175
leiden,25.91822914115521,91,2110,0.07109722216651011
leiden,25.91822914115521,93,9373,0.07338291164338899
leiden,25.91822914115521,90,3289,0.0814120653014269
leiden,25.91822914115521,93,54621,0.07162751846917266
leiden,25.91822914115521,91,21588,0.07972184490949695
leiden,25.91822914115521,92,23019,0.08102739944084499
leiden,25.91822914115521,90,57408,0.08292906771075727
leiden,25.91822914115521,93,18144,0.0769841918298839
leiden,30.0,97,43667,0.06769654957867623
leiden,30.0,97,55824,0.07078064043235192
leiden,30.0,97,14480,0.06626701535750978
leiden,30.0,96,57991,0.07631781952707119
leiden,30.0,95,54596,0.07109299126429246
leiden,30.0,96,50180,0.06838892625874088
leiden,30.0,96,50469,0.0677240799502618
leiden,30.0,92,2110,0.07091577940663155
leiden,30.0,94,9373,0.06498736111076554
leiden,30.0,96,3289,0.06827128960473892
leiden,30.0,97,54621,0.06156630677796108
leiden,30.0,94,21588,0.07549245273350229
leiden,30.0,96,23019,0.07195426735606833
leiden,30.0,94,57408,0.07178440969342577
leiden,30.0,93,18144,0.0769841918298839
louvain,0.1,4,43667,0.0
louvain,0.1,3,55824,0.0
louvain,0.1,3,14480,0.0
louvain,0.1,4,57991,0.0
louvain,0.1,4,54596,0.0
louvain,0.1,3,50180,0.0
louvain,0.1,3,50469,0.0
louvain,0.1,3,2110,0.0
louvain,0.1,4,9373,0.0
louvain,0.1,3,3289,0.0
louvain,0.1,3,54621,-1.1102230246251565e-16
louvain,0.1,4,21588,0.0
louvain,0.1,3,23019,1.1102230246251565e-16
louvain,0.1,3,57408,0.0
louvain,0.1,3,18144,0.0
louvain,0.11574864870826927,4,43667,0.0
louvain,0.11574864870826927,3,55824,0.0
louvain,0.11574864870826927,3,14480,0.0
louvain,0.11574864870826927,4,57991,0.0
louvain,0.11574864870826927,4,54596,0.0
louvain,0.11574864870826927,3,50180,0.0
louvain,0.11574864870826927,3,50469,0.0
louvain,0.11574864870826927,3,2110,0.0
louvain,0.11574864870826927,4,9373,0.0
louvain,0.11574864870826927,3,3289,0.0
louvain,0.11574864870826927,3,54621,-1.1102230246251565e-16
louvain,0.11574864870826927,4,21588,0.0
louvain,0.11574864870826927,3,23019,1.1102230246251565e-16
louvain,0.11574864870826927,3,57408,0.0
louvain,0.11574864870826927,3,18144,0.0
louvain,0.13397749677790324,4,43667,0.0
louvain,0.13397749677790324,3,55824,0.0
louvain,0.13397749677790324,3,14480,0.0
louvain,0.13397749677790324,4,57991,0.0
louvain,0.13397749677790324,4,54596,0.0
louvain,0.13397749677790324,3,50180,0.0
louvain,0.13397749677790324,3,50469,0.0
louvain,0.13397749677790324,3,2110,0.0
louvain,0.13397749677790324,4,9373,0.0
louvain,0.13397749677790324,3,3289,0.0
louvain,0.13397749677790324,3,54621,-1.1102230246251565e-16
louvain,0.13397749677790324,4,21588,0.0
louvain,0.13397749677790324,3,23019,1.1102230246251565e-16
louvain,0.13397749677790324,3,57408,0.0
louvain,0.13397749677790324,3,18144,0.0
louvain,0.155077142093588,4,43667,0.0
louvain,0.155077142093588,3,55824,0.0
louvain,0.155077142093588,3,14480,0.0
louvain,0.155077142093588,4,57991,0.0
louvain,0.155077142093588,4,54596,0.0
louvain,0.155077142093588,3,50180,0.0
louvain,0.155077142093588,3,50469,0.0
louvain,0.155077142093588,3,2110,0.0
louvain,0.155077142093588,4,9373,0.0
louvain,0.155077142093588,3,3289,0.0
louvain,0.155077142093588,3,54621,-1.1102230246251565e-16
louvain,0.155077142093588,4,21588,0.0
louvain,0.155077142093588,3,23019,1.1102230246251565e-16
louvain,0.155077142093588,3,57408,0.0
louvain,0.155077142093588,3,18144,0.0
louvain,0.1794996964287307,4,43667,0.0
louvain,0.1794996964287307,3,55824,0.0
louvain,0.1794996964287307,3,14480,0.0
louvain,0.1794996964287307,4,57991,0.0
louvain,0.1794996964287307,4,54596,0.0
louvain,0.1794996964287307,3,50180,0.0
louvain,0.1794996964287307,3,50469,0.0
louvain,0.1794996964287307,3,2110,0.0
louvain,0.1794996964287307,4,9373,0.0
louvain,0.1794996964287307,3,3289,0.0
louvain,0.1794996964287307,3,54621,-1.1102230246251565e-16
louvain,0.1794996964287307,4,21588,0.0
louvain,0.1794996964287307,3,23019,1.1102230246251565e-16
louvain,0.1794996964287307,3,57408,0.0
louvain,0.1794996964287307,3,18144,0.0
louvain,0.2077684730517013,4,43667,0.0
louvain,0.2077684730517013,4,55824,0.14247494977136016
louvain,0.2077684730517013,3,14480,0.0
louvain,0.2077684730517013,4,57991,0.0
louvain,0.2077684730517013,5,54596,0.15095967112416048
louvain,0.2077684730517013,3,50180,0.0
louvain,0.2077684730517013,4,50469,0.1463415823643929
louvain,0.2077684730517013,4,2110,0.1491886730244936
louvain,0.2077684730517013,4,9373,0.0
louvain,0.2077684730517013,3,3289,0.0
louvain,0.2077684730517013,3,54621,-1.1102230246251565e-16
louvain,0.2077684730517013,5,21588,0.15113248050408445
louvain,0.2077684730517013,3,23019,1.1102230246251565e-16
louvain,0.2077684730517013,3,57408,0.0
louvain,0.2077684730517013,3,18144,0.0
louvain,0.24048919999914883,5,43667,0.13421490088542265
louvain,0.24048919999914883,4,55824,0.14247494977136016
louvain,0.24048919999914883,4,14480,0.1366637718982649
louvain,0.24048919999914883,5,57991,0.355405088177289
louvain,0.24048919999914883,5,54596,0.15095967112416048
louvain,0.24048919999914883,4,50180,0.3872950641174636
louvain,0.24048919999914883,4,50469,0.3487281316549409
louvain,0.24048919999914883,4,2110,0.1491886730244936
louvain,0.24048919999914883,5,9373,0.3783046288309703
louvain,0.24048919999914883,4,3289,0.3776965255446091
louvain,0.24048919999914883,3,54621,-1.1102230246251565e-16
louvain,0.24048919999914883,5,21588,0.15113248050408445
louvain,0.24048919999914883,4,23019,0.12781210693498168
louvain,0.24048919999914883,3,57408,0.0
louvain,0.24048919999914883,4,18144,0.138806180695057
louvain,0.27836299928834185,5,43667,0.38314386943041856
louvain,0.27836299928834185,4,55824,0.35945894667421496
louvain,0.27836299928834185,4,14480,0.1366637718982649
louvain,0.27836299928834185,5,57991,0.355405088177289
louvain,0.27836299928834185,5,54596,0.3585217115525364
louvain,0.27836299928834185,4,50180,0.3794221539187814
louvain,0.27836299928834185,4,50469,0.3625014404865188
louvain,0.27836299928834185,4,2110,0.3600896605252394
louvain,0.27836299928834185,5,9373,0.3783046288309703
louvain,0.27836299928834185,4,3289,0.15024479876299596
louvain,0.27836299928834185,4,54621,0.35112607476908797
louvain,0.27836299928834185,5,21588,0.3406173016820909
louvain,0.27836299928834185,4,23019,0.32316576931413554
louvain,0.27836299928834185,4,57408,0.1372781881127476
louvain,0.27836299928834185,4,18144,0.3645237417481545
louvain,0.3222014101800649,6,43667,0.36750881477704245
louvain,0.3222014101800649,4,55824,0.14247494977136016
louvain,0.3222014101800649,4,14480,0.3460475879660607
louvain,0.3222014101800649,5,57991,0.3670336888622549
louvain,0.3222014101800649,5,54596,0.3585217115525364
louvain,0.3222014101800649,4,50180,0.38092196293316316
louvain,0.3222014101800649,4,50469,0.3625014404865188
louvain,0.3222014101800649,4,2110,0.3600896605252394
louvain,0.3222014101800649,6,9373,0.38744179149695374
louvain,0.3222014101800649,4,3289,0.3342449129302717
louvain,0.3222014101800649,4,54621,0.3621237258911404
louvain,0.3222014101800649,5,21588,0.3406173016820909
louvain,0.3222014101800649,5,23019,0.3535999511112012
louvain,0.3222014101800649,5,57408,0.3526497570076096
louvain,0.3222014101800649,5,18144,0.3455539874693958
louvain,0.37294377840241305,6,43667,0.39476496573054753
louvain,0.37294377840241305,5,55824,0.3627795242105464
louvain,0.37294377840241305,5,14480,0.3589082952116816
louvain,0.37294377840241305,5,57991,0.3670336888622549
louvain,0.37294377840241305,6,54596,0.4325433341818764
louvain,0.37294377840241305,5,50180,0.4028963342991635
louvain,0.37294377840241305,5,50469,0.37639846614052896
louvain,0.37294377840241305,4,2110,0.3600896605252394
louvain,0.37294377840241305,6,9373,0.40569665572816777
louvain,0.37294377840241305,5,3289,0.363141785253544
louvain,0.37294377840241305,5,54621,0.36941231524277185
louvain,0.37294377840241305,6,21588,0.39751701643655407
louvain,0.37294377840241305,5,23019,0.3535999511112012
louvain,0.37294377840241305,5,57408,0.3995620967679029
louvain,0.37294377840241305,5,18144,0.3616595698623623
louvain,0.4316773839423552,6,43667,0.3951067334192083
louvain,0.4316773839423552,5,55824,0.3627795242105464
louvain,0.4316773839423552,5,14480,0.3589082952116816
louvain,0.4316773839423552,5,57991,0.35500703807565603
louvain,0.4316773839423552,7,54596,0.4519014912584262
louvain,0.4316773839423552,5,50180,0.4028963342991635
louvain,0.4316773839423552,5,50469,0.37639846614052896
louvain,0.4316773839423552,5,2110,0.37579445417330926
louvain,0.4316773839423552,7,9373,0.4538976360294112
louvain,0.4316773839423552,6,3289,0.4555930855305452
louvain,0.4316773839423552,6,54621,0.44606303045484924
louvain,0.4316773839423552,7,21588,0.44711484103930726
louvain,0.4316773839423552,5,23019,0.3535999511112012
louvain,0.4316773839423552,6,57408,0.4431272525304646
louvain,0.4316773839423552,4,18144,0.3612909590454143
louvain,0.4996607386924835,7,43667,0.43682563024571675
louvain,0.4996607386924835,6,55824,0.47209722211509086
louvain,0.4996607386924835,6,14480,0.4421075732143347
louvain,0.4996607386924835,7,57991,0.4413539244133862
louvain,0.4996607386924835,7,54596,0.4519014912584262
louvain,0.4996607386924835,6,50180,0.45309278548498716
louvain,0.4996607386924835,6,50469,0.4880770769545202
louvain,0.4996607386924835,6,2110,0.41533393046274825
louvain,0.4996607386924835,7,9373,0.4538976360294112
louvain,0.4996607386924835,6,3289,0.4555930855305452
louvain,0.4996607386924835,6,54621,0.44606303045484924
louvain,0.4996607386924835,7,21588,0.44711484103930726
louvain,0.4996607386924835,6,23019,0.46131249950756886
louvain,0.4996607386924835,6,57408,0.44724230887100686
louvain,0.4996607386924835,6,18144,0.413597966906616
louvain,0.5783505531623061,7,43667,0.4539919986053213
louvain,0.5783505531623061,6,55824,0.4678678465526599
louvain,0.5783505531623061,6,14480,0.4421075732143347
louvain,0.5783505531623061,7,57991,0.46888671886733796
louvain,0.5783505531623061,7,54596,0.4519014912584262
louvain,0.5783505531623061,6,50180,0.4715491516323014
louvain,0.5783505531623061,6,50469,0.48834382313906466
louvain,0.5783505531623061,6,2110,0.46528729695160137
louvain,0.5783505531623061,7,9373,0.45357647265598583
louvain,0.5783505531623061,6,3289,0.45607115146743016
louvain,0.5783505531623061,6,54621,0.4633363915295525
louvain,0.5783505531623061,7,21588,0.4648437488291159
louvain,0.5783505531623061,6,23019,0.47298498240252085
louvain,0.5783505531623061,6,57408,0.44724230887100686
louvain,0.5783505531623061,6,18144,0.47029370662440906
louvain,0.6694329500821696,7,43667,0.45661350572296633
louvain,0.6694329500821696,6,55824,0.4864781639737098
louvain,0.6694329500821696,6,14480,0.46791744372155786
louvain,0.6694329500821696,7,57991,0.4704898490802483
louvain,0.6694329500821696,7,54596,0.48992021917370276
louvain,0.6694329500821696,6,50180,0.4695217717485331
louvain,0.6694329500821696,7,50469,0.506826583771751
louvain,0.6694329500821696,7,2110,0.48907092349544024
louvain,0.6694329500821696,8,9373,0.49111691293878934
louvain,0.6694329500821696,7,3289,0.4868930664378573
louvain,0.6694329500821696,7,54621,0.47590022627888334
louvain,0.6694329500821696,7,21588,0.469931478606453
louvain,0.6694329500821696,6,23019,0.46131249950756886
louvain,0.6694329500821696,7,57408,0.5041093213215211
louvain,0.6694329500821696,6,18144,0.464102693394059
louvain,0.7748595937280142,9,43667,0.49209813116975415
louvain,0.7748595937280142,7,55824,0.5016873225372587
louvain,0.7748595937280142,7,14480,0.5009789251043688
louvain,0.7748595937280142,8,57991,0.4846010153602791
louvain,0.7748595937280142,9,54596,0.5198095288550474
louvain,0.7748595937280142,8,50180,0.5025653870871184
louvain,0.7748595937280142,8,50469,0.5231444750198425
louvain,0.7748595937280142,8,2110,0.5025502395701185
louvain,0.7748595937280142,9,9373,0.5212514351605753
louvain,0.7748595937280142,7,3289,0.5012395231658094
louvain,0.7748595937280142,8,54621,0.5172832169726548
louvain,0.7748595937280142,10,21588,0.5130075046046954
louvain,0.7748595937280142,7,23019,0.49839872128187984
louvain,0.7748595937280142,8,57408,0.5158643840417717
louvain,0.7748595937280142,8,18144,0.4947210460220202
louvain,0.8968895091265613,9,43667,0.4937511531657565
louvain,0.8968895091265613,9,55824,0.5134580076566826
louvain,0.8968895091265613,8,14480,0.513243645454948
louvain,0.8968895091265613,9,57991,0.5035956165468939
louvain,0.8968895091265613,9,54596,0.5198095288550474
louvain,0.8968895091265613,9,50180,0.5040750035804182
louvain,0.8968895091265613,8,50469,0.5202369739560861
louvain,0.8968895091265613,9,2110,0.5170734311266091
louvain,0.8968895091265613,9,9373,0.5210688058615555
louvain,0.8968895091265613,8,3289,0.5137952381455942
louvain,0.8968895091265613,8,54621,0.5172832169726548
louvain,0.8968895091265613,9,21588,0.5155070690771741
louvain,0.8968895091265613,9,23019,0.5063585643077305
louvain,0.8968895091265613,8,57408,0.5158643840417717
louvain,0.8968895091265613,9,18144,0.5049327570547247
louvain,1.0381374872202243,11,43667,0.4967868084290232
louvain,1.0381374872202243,9,55824,0.5153857311582638
louvain,1.0381374872202243,10,14480,0.5147986015207697
louvain,1.0381374872202243,10,57991,0.5206424606563734
louvain,1.0381374872202243,10,54596,0.5212662180799906
louvain,1.0381374872202243,10,50180,0.5046142044724767
louvain,1.0381374872202243,9,50469,0.5217247436624106
louvain,1.0381374872202243,9,2110,0.5204365946641567
louvain,1.0381374872202243,10,9373,0.5202559227258746
louvain,1.0381374872202243,9,3289,0.5170773330162798
louvain,1.0381374872202243,9,54621,0.518196813279185
louvain,1.0381374872202243,9,21588,0.516157758669467
louvain,1.0381374872202243,9,23019,0.5167296226607809
louvain,1.0381374872202243,10,57408,0.5183994184084098
louvain,1.0381374872202243,9,18144,0.5211439883750507
louvain,1.201630113191391,11,43667,0.507139353018855
louvain,1.201630113191391,10,55824,0.5201998718486457
louvain,1.201630113191391,10,14480,0.5133189616591858
louvain,1.201630113191391,10,57991,0.5157945074740885
louvain,1.201630113191391,11,54596,0.5210726105826483
louvain,1.201630113191391,10,50180,0.5156832287805772
louvain,1.201630113191391,11,50469,0.5181318079557118
louvain,1.201630113191391,9,2110,0.5202489645193452
louvain,1.201630113191391,10,9373,0.5226025071099932
louvain,1.201630113191391,9,3289,0.5159654553319145
louvain,1.201630113191391,9,54621,0.5165749119646801
louvain,1.201630113191391,10,21588,0.5233845155919833
louvain,1.201630113191391,9,23019,0.5165189281827628
louvain,1.201630113191391,10,57408,0.5184887840501347
louvain,1.201630113191391,10,18144,0.5218457344213533
louvain,1.3908706184906818,12,43667,0.5039040868744684
louvain,1.3908706184906818,12,55824,0.5087464275908752
louvain,1.3908706184906818,11,14480,0.5125436761315775
louvain,1.3908706184906818,11,57991,0.5110531537112747
louvain,1.3908706184906818,12,54596,0.5169988823811688
louvain,1.3908706184906818,11,50180,0.5098087660421899
louvain,1.3908706184906818,11,50469,0.5152568880610916
louvain,1.3908706184906818,10,2110,0.5171861385843758
louvain,1.3908706184906818,11,9373,0.5214525488130829
louvain,1.3908706184906818,10,3289,0.5161619582792106
louvain,1.3908706184906818,11,54621,0.5102961569653816
louvain,1.3908706184906818,11,21588,0.5235383474430595
louvain,1.3908706184906818,11,23019,0.5113769643886372
louvain,1.3908706184906818,10,57408,0.5187744156863192
louvain,1.3908706184906818,11,18144,0.5204090817270499
louvain,1.609913946183311,14,43667,0.4990292487567508
louvain,1.609913946183311,13,55824,0.506756086911697
louvain,1.609913946183311,11,14480,0.5121866275722851
louvain,1.609913946183311,14,57991,0.5055480278881791
louvain,1.609913946183311,12,54596,0.512093208067108
louvain,1.609913946183311,12,50180,0.5088167854817215
louvain,1.609913946183311,13,50469,0.5133221884807625
louvain,1.609913946183311,12,2110,0.5127190047033523
louvain,1.609913946183311,11,9373,0.5209329798900477
louvain,1.609913946183311,12,3289,0.5052963283471426
louvain,1.609913946183311,12,54621,0.5130038628464655
louvain,1.609913946183311,13,21588,0.5167531955903291
louvain,1.609913946183311,12,23019,0.5012860676076824
louvain,1.609913946183311,12,57408,0.5081584258687257
louvain,1.609913946183311,13,18144,0.5117363927543452
louvain,1.8634536380731554,16,43667,0.4765233198162883
louvain,1.8634536380731554,13,55824,0.5055433137302939
louvain,1.8634536380731554,14,14480,0.4798881051207033
louvain,1.8634536380731554,14,57991,0.49112614596373005
louvain,1.8634536380731554,14,54596,0.5047913160036657
louvain,1.8634536380731554,13,50180,0.5057813626543454
louvain,1.8634536380731554,13,50469,0.5113801214281828
louvain,1.8634536380731554,14,2110,0.49379896778532306
louvain,1.8634536380731554,13,9373,0.4931831529545398
louvain,1.8634536380731554,13,3289,0.4896008802277869
louvain,1.8634536380731554,12,54621,0.4997922841434952
louvain,1.8634536380731554,14,21588,0.5057372422511187
louvain,1.8634536380731554,13,23019,0.48534590983072934
louvain,1.8634536380731554,12,57408,0.4986910266457964
louvain,1.8634536380731554,12,18144,0.5154743928168563
louvain,2.1569224053747607,16,43667,0.4771065248602012
louvain,2.1569224053747607,15,55824,0.4834124717649678
louvain,2.1569224053747607,16,14480,0.46976457931059695
louvain,2.1569224053747607,16,57991,0.4827893750112339
louvain,2.1569224053747607,16,54596,0.48291378632031395
louvain,2.1569224053747607,15,50180,0.47901645246856256
louvain,2.1569224053747607,15,50469,0.5020926419048122
louvain,2.1569224053747607,16,2110,0.48086916039274846
louvain,2.1569224053747607,14,9373,0.48747081411895515
louvain,2.1569224053747607,15,3289,0.48405548335842
louvain,2.1569224053747607,15,54621,0.4861133642154404
louvain,2.1569224053747607,16,21588,0.48051813720439795
louvain,2.1569224053747607,14,23019,0.4795355843582287
louvain,2.1569224053747607,16,57408,0.48104712718029236
louvain,2.1569224053747607,16,18144,0.48350307372498486
louvain,2.496608537907183,17,43667,0.47121060644932805
louvain,2.496608537907183,16,55824,0.49202084313423
louvain,2.496608537907183,17,14480,0.4614046488847251
louvain,2.496608537907183,18,57991,0.4628622472760607
louvain,2.496608537907183,16,54596,0.4769615258327791
louvain,2.496608537907183,16,50180,0.4710234232946701
louvain,2.496608537907183,17,50469,0.46879141292205173
louvain,2.496608537907183,16,2110,0.47290657037824957
louvain,2.496608537907183,17,9373,0.47435347922394777
louvain,2.496608537907183,17,3289,0.4703489569429
louvain,2.496608537907183,17,54621,0.47402491003536473
louvain,2.496608537907183,18,21588,0.4660780097185668
louvain,2.496608537907183,17,23019,0.4624265242175255
louvain,2.496608537907183,17,57408,0.47000538119407326
louvain,2.496608537907183,16,18144,0.48423329316076136
louvain,2.8897906461628424,18,43667,0.459070937186892
louvain,2.8897906461628424,17,55824,0.47128602460302965
louvain,2.8897906461628424,17,14480,0.45633054412039903
louvain,2.8897906461628424,19,57991,0.4547857003497977
louvain,2.8897906461628424,18,54596,0.4731474594891305
louvain,2.8897906461628424,17,50180,0.4665574572866868
louvain,2.8897906461628424,17,50469,0.46144858911303455
louvain,2.8897906461628424,18,2110,0.45979437617331803
louvain,2.8897906461628424,18,9373,0.4651278733366683
louvain,2.8897906461628424,20,3289,0.43919303720312763
louvain,2.8897906461628424,17,54621,0.4686352139237154
louvain,2.8897906461628424,18,21588,0.4660925909733255
louvain,2.8897906461628424,17,23019,0.4545173184177935
louvain,2.8897906461628424,17,57408,0.46582341919850345
louvain,2.8897906461628424,17,18144,0.4557288783130299
louvain,3.344893623431454,22,43667,0.41388864029679856
louvain,3.344893623431454,19,55824,0.4407677542603946
louvain,3.344893623431454,19,14480,0.42970119272441964
louvain,3.344893623431454,21,57991,0.42212271152838376
louvain,3.344893623431454,22,54596,0.41509886138075336
louvain,3.344893623431454,21,50180,0.42650289826314136
louvain,3.344893623431454,19,50469,0.4336596583380942
louvain,3.344893623431454,21,2110,0.4303744914652084
louvain,3.344893623431454,21,9373,0.4260691286863493
louvain,3.344893623431454,21,3289,0.42016243397652436
louvain,3.344893623431454,21,54621,0.4341718333534363
louvain,3.344893623431454,21,21588,0.43474741946492373
louvain,3.344893623431454,22,23019,0.41211446432901905
louvain,3.344893623431454,19,57408,0.43158621619449766
louvain,3.344893623431454,20,18144,0.4358229582136195
louvain,3.871669169850972,24,43667,0.40073659092746833
louvain,3.871669169850972,22,55824,0.42184408275199564
louvain,3.871669169850972,22,14480,0.39349589327379686
louvain,3.871669169850972,25,57991,0.3935393237682158
louvain,3.871669169850972,27,54596,0.37855623386577847
louvain,3.871669169850972,26,50180,0.3745120114612101
louvain,3.871669169850972,24,50469,0.39163029907958813
louvain,3.871669169850972,24,2110,0.38250122198920933
louvain,3.871669169850972,25,9373,0.3836312873878605
louvain,3.871669169850972,22,3289,0.4008042781108398
louvain,3.871669169850972,24,54621,0.37475380654788565
louvain,3.871669169850972,25,21588,0.38736057668140245
louvain,3.871669169850972,26,23019,0.36811900970948136
louvain,3.871669169850972,24,57408,0.3864642632402449
louvain,3.871669169850972,23,18144,0.39270422693036133
louvain,4.481404746557166,29,43667,0.35073135110666626
louvain,4.481404746557166,26,55824,0.367370230507603
louvain,4.481404746557166,27,14480,0.35039356448050984
louvain,4.481404746557166,28,57991,0.3645483615412139
louvain,4.481404746557166,29,54596,0.3553117758822034
louvain,4.481404746557166,25,50180,0.38804274554220985
louvain,4.481404746557166,26,50469,0.3708372170558135
louvain,4.481404746557166,27,2110,0.3538019988500896
louvain,4.481404746557166,28,9373,0.3504462280599104
louvain,4.481404746557166,27,3289,0.3603394482723471
louvain,4.481404746557166,27,54621,0.36393952426887516
louvain,4.481404746557166,26,21588,0.37661800799067596
louvain,4.481404746557166,29,23019,0.3373226358410523
louvain,4.481404746557166,27,57408,0.35356301053791866
louvain,4.481404746557166,27,18144,0.3626155221905464
louvain,5.187165437288158,33,43667,0.32692634103611506
louvain,5.187165437288158,29,55824,0.3364925667476645
louvain,5.187165437288158,34,14480,0.30605728419109685
louvain,5.187165437288158,32,57991,0.3323898624822294
louvain,5.187165437288158,32,54596,0.34215738923579786
louvain,5.187165437288158,33,50180,0.3246284119505012
louvain,5.187165437288158,32,50469,0.3292903286458995
louvain,5.187165437288158,30,2110,0.32569302201919825
louvain,5.187165437288158,32,9373,0.32211223379069426
louvain,5.187165437288158,33,3289,0.32600580826417136
louvain,5.187165437288158,34,54621,0.31872568360182646
louvain,5.187165437288158,30,21588,0.3373412767729214
louvain,5.187165437288158,32,23019,0.31656231945564234
louvain,5.187165437288158,31,57408,0.33397044566207057
louvain,5.187165437288158,33,18144,0.3301478220349387
louvain,6.004073899923431,38,43667,0.2959303271093825
louvain,6.004073899923431,36,55824,0.3086480275519694
louvain,6.004073899923431,39,14480,0.2844564823527332
louvain,6.004073899923431,36,57991,0.30864528291712184
louvain,6.004073899923431,37,54596,0.30926432479582067
louvain,6.004073899923431,37,50180,0.30108524370685275
louvain,6.004073899923431,37,50469,0.30579045339960176
louvain,6.004073899923431,33,2110,0.29363548284776747
louvain,6.004073899923431,36,9373,0.3049931568027842
louvain,6.004073899923431,39,3289,0.30552907748280683
louvain,6.004073899923431,38,54621,0.30129848550661203
